#T_CH1	T_CH2	T_CH3	T_CH4	A_CH1	A_CH2	A_CH3	A_CH4
-2.368	-1.252	-3.093	-0.971	416.966	189.557	167.916	152.755
-11.993	-10.398	-11.085	-12.030	73.233	40.101	33.010	25.037
-1.470	-1.211	-2.429	-2.353	221.180	150.524	84.661	88.480
-6.465	-6.100	-6.776	-7.465	140.726	47.902	163.270	241.815
-3.739	-1.691	-3.503	-4.741	131.559	71.062	209.548	274.963
-3.722	-1.977	-2.811	-4.145	173.628	51.241	103.373	169.760
-6.978	-4.546	-5.750	-6.909	234.600	58.158	48.322	67.061
-3.224	-2.199	-4.338	-2.671	132.382	19.346	232.920	229.743
-4.130	-29.911	-5.000	-3.647	166.863	60.965	161.884	221.566
-3.247	-1.414	-4.745	-2.113	125.979	82.053	58.217	35.333
-2.446	-1.571	-4.194	-1.210	157.727	76.855	366.080	167.521
-2.899	-2.141	-4.721	-2.251	168.599	34.505	245.735	182.003
-7.545	-6.612	-6.895	-8.084	104.648	66.495	224.288	272.822
-3.793	-2.438	-5.546	-2.939	125.419	73.878	345.643	245.900
-3.053	-1.560	-3.383	-2.873	185.088	82.142	89.215	108.087
-2.707	-1.567	-4.180	-1.852	127.183	84.718	171.318	122.459
-4.444	-2.708	-4.381	-4.860	103.955	50.017	87.609	120.331
-4.295	-2.292	-5.521	-3.407	116.392	46.893	92.034	76.351
-4.532	-2.156	-3.726	-4.501	212.942	57.651	64.877	79.079
-5.125	-4.530	-7.641	-5.148	80.235	42.698	105.703	86.011
-2.538	-1.780	-4.116	-1.639	153.221	86.879	177.739	83.316
-2.481	-1.515	-1.265	-3.212	284.019	98.762	140.146	168.364
-8.456	-7.352	-9.870	-7.813	486.728	253.416	33.765	38.461
-3.614	-1.695	-2.491	-4.435	214.885	43.331	78.894	137.286
-2.372	-1.874	-1.051	-3.451	326.381	150.702	115.098	279.134
-3.616	-2.024	-2.388	-4.226	103.403	46.759	72.773	93.549
-2.490	-1.793	-3.293	-1.005	394.441	195.833	142.105	131.723
-8.177	-6.486	-8.097	-7.161	453.305	157.723	30.687	23.896
-3.403	-1.830	-2.822	-3.855	173.657	80.304	212.043	309.924
-5.817	-4.524	-5.767	-6.520	137.232	43.859	84.182	95.757
-3.468	-2.479	-2.803	-3.492	98.504	48.367	74.857	72.027
-4.562	-3.187	-107.491	-108.522	27.326	27.235	-1281.550	-721.939
-3.391	-1.783	-3.283	-3.857	165.631	88.972	192.601	182.879
-1.925	-3.201	-66.418	-67.811	70.763	76.024	121.753	160.675
-7.339	-6.185	-6.957	-8.288	535.750	226.359	11.447	27.441
-1.767	-2.440	-4.021	-3.067	65.629	88.414	113.370	81.540
-56.281	-54.913	-0.668	-2.800	216.093	88.599	272.559	372.624
-3.036	-1.923	-3.996	-2.464	150.865	52.834	129.612	98.662
-2.494	-1.371	-3.809	-1.994	153.140	68.342	176.527	148.321
-4.972	-3.111	-5.858	-2.931	57.018	46.274	81.892	28.883
-4.647	-3.599	-5.265	-4.194	150.414	81.498	149.970	124.201
-4.493	-2.862	-2.850	-4.324	302.247	99.019	59.556	90.943
-3.819	-1.659	-4.043	-4.541	141.485	51.623	126.397	179.276
-2.961	-1.990	-4.942	-2.463	153.752	59.827	88.414	49.859
-1.485	-0.885	-1.980	-1.839	461.858	240.770	137.418	163.667
-4.810	-3.987	-6.638	-2.051	137.405	55.881	36.615	24.207
-2.608	-1.782	-3.303	-1.078	234.721	115.458	157.690	112.994
-7.953	-87.338	-9.649	-7.256	79.938	17.211	89.260	61.644
-0.936	-1.508	-0.530	-3.333	190.229	180.065	374.977	575.469
-5.038	-4.644	-105.925	-107.588	68.507	46.287	-1057.237	-1594.094
-4.115	-2.322	-4.938	-3.458	145.497	48.080	62.123	51.114
-3.197	-1.563	-2.078	-4.098	169.504	45.496	184.240	329.596
-3.783	-1.583	-2.519	-3.817	248.154	75.763	116.088	178.931
-1.152	-1.881	-0.722	-3.002	125.472	123.370	226.799	450.354
-2.484	-1.664	-3.685	-2.138	121.056	77.910	241.881	195.302
-2.449	-1.570	-3.406	-2.865	201.990	64.053	242.536	211.915
-10.253	-8.841	-9.946	-10.746	60.108	41.542	169.606	163.541
-2.970	-1.784	-3.957	-1.831	114.818	58.817	83.483	73.181
-7.381	-45.707	-8.812	-6.866	69.710	34.717	55.997	46.952
-2.756	-1.790	-4.534	-1.598	94.452	41.504	343.202	261.644
-2.486	-1.253	-2.697	-1.482	574.631	278.320	110.585	79.621
-3.871	-1.649	-1.793	-5.135	236.311	82.134	147.201	247.025
-2.546	-27.480	-3.315	-2.583	110.514	72.918	253.027	182.613
-3.094	-1.967	-2.183	-3.572	438.566	198.910	47.788	51.153
-4.509	-2.998	-3.860	-4.103	132.574	58.121	35.854	35.610
-3.796	-1.772	-4.680	-1.944	260.322	107.653	46.932	39.443
-2.080	-1.299	-4.630	-1.417	201.538	107.368	165.859	116.412
-9.899	-8.870	-10.594	-9.901	54.273	31.970	108.493	108.709
-2.672	-1.875	-2.826	-2.288	168.575	49.590	64.774	109.212
-3.081	-1.756	-3.728	-2.885	142.275	47.485	162.792	137.847
-4.430	-43.408	-5.476	-3.576	46.543	26.708	204.250	124.459
-11.472	-8.905	-107.171	-109.756	99.544	42.210	-1620.608	-1974.423
-5.847	-4.517	-7.155	-5.315	95.972	44.471	292.928	215.949
-1.794	-1.023	-1.634	-2.543	591.132	273.886	68.645	88.812
-3.533	-2.001	-3.654	-3.847	97.641	57.206	192.565	187.761
-3.400	-2.086	-4.050	-3.517	90.187	45.177	148.202	93.461
-13.831	-11.642	-15.357	-12.991	182.693	32.626	119.474	73.638
-4.145	-2.598	-3.444	-4.948	201.690	50.810	71.830	92.766
-3.159	-1.376	-2.381	-4.465	189.716	69.968	52.865	128.801
-4.414	-1.482	-3.326	-4.992	199.932	64.909	71.291	137.366
-5.935	-4.964	-8.051	-5.391	88.604	44.531	44.967	32.720
-2.886	-1.496	-2.646	-2.944	220.248	56.013	211.634	246.374
-2.313	-1.617	-3.986	-2.022	168.227	90.584	270.184	210.619
-1.906	-1.397	-4.773	-1.945	203.421	108.795	751.246	597.150
-2.632	-0.867	-3.139	-1.486	592.182	234.008	273.282	169.710
-4.721	-3.314	-5.530	-4.936	166.927	48.827	269.615	277.477
-3.420	-1.537	-1.417	-4.697	176.643	70.410	117.856	197.114
-5.717	-3.538	-4.705	-5.787	154.238	59.284	76.458	81.515
-5.261	-55.474	-5.105	-6.425	64.268	41.657	398.140	457.889
-2.361	-1.128	-3.317	-2.344	142.287	81.293	165.785	149.702
-2.861	-1.524	-4.507	-1.790	122.677	85.362	168.219	104.845
-0.824	-0.929	-3.216	-2.628	252.941	179.538	229.690	181.201
-4.035	-1.959	-2.647	-4.793	209.223	75.327	114.310	166.861
-3.891	-2.479	-5.320	-4.576	116.137	76.521	553.763	519.358
-2.839	-1.647	-4.562	-2.073	213.108	76.471	184.557	122.150
-2.319	-1.721	-3.101	-2.455	73.055	28.620	154.879	123.334
-4.239	-1.995	-5.171	-4.202	105.366	42.116	205.015	197.220
-4.730	-2.749	-4.373	-4.637	121.442	14.242	47.597	79.376
-2.393	-1.547	-1.001	-3.412	273.820	131.958	152.107	250.065
-2.855	-2.003	-5.216	-1.691	153.855	96.845	105.691	82.213
-3.421	-1.919	-3.809	-3.793	74.261	33.681	43.091	38.210
-3.704	-1.469	-3.364	-3.960	258.159	82.506	101.946	111.686
-2.318	-1.630	-3.314	-1.397	172.602	74.047	121.664	95.403
-4.162	-2.116	-4.279	-3.709	61.337	46.543	203.214	212.081
-5.550	-4.047	-5.424	-5.095	233.213	76.096	23.348	47.301
-2.172	-1.214	-3.694	-1.590	135.631	117.632	135.691	122.706
-6.458	-5.430	-23.045	-20.944	28.376	14.806	66.000	45.312
-2.846	-1.532	-2.875	-3.057	165.332	107.938	145.174	195.455
-6.978	-5.468	-4.722	-7.632	63.969	22.362	34.273	81.764
-2.953	-2.314	-5.029	-2.162	158.082	82.263	77.533	51.437
-2.129	-1.580	-3.406	-2.385	170.495	75.776	108.426	60.558
-4.924	-48.393	-6.558	-5.367	49.869	18.234	143.913	94.238
-3.733	-2.100	-2.581	-4.516	131.396	35.463	93.506	123.781
-3.965	-2.617	-5.689	-3.542	112.603	59.297	302.381	271.054
-3.624	-1.521	-3.655	-1.706	194.060	60.656	185.583	110.073
-3.809	-3.154	-4.294	-4.000	152.724	114.220	29.884	50.591
-4.944	-3.411	-3.553	-5.541	150.635	58.134	66.057	122.214
-2.422	-1.374	-3.159	-1.632	190.680	79.084	211.621	120.860
-3.122	-1.341	-2.270	-3.916	209.127	84.120	92.760	152.113
-2.701	-1.883	-3.782	-3.280	134.445	70.169	385.127	407.119
-3.042	-1.693	-2.603	-3.025	174.504	81.546	183.528	185.085
-2.578	-2.083	-4.219	-2.895	77.679	60.869	280.838	219.578
-2.502	-1.698	-3.402	-1.287	152.646	101.129	272.855	189.203
-2.518	-1.605	-4.424	-1.828	179.713	99.200	335.150	201.461
-5.280	-4.294	-6.109	-5.280	157.442	96.230	37.691	29.922
-3.558	-2.335	-4.882	-2.557	91.132	58.804	199.879	159.516
-3.133	-1.619	-3.549	-1.878	130.409	77.961	58.698	59.288
-2.162	-1.301	-3.989	-1.441	230.082	122.212	308.295	231.452
-5.405	-4.164	-6.234	-3.240	217.242	110.396	33.906	28.807
-2.071	-1.688	-1.756	-3.554	168.214	53.552	83.757	120.110
-6.336	-83.110	-7.961	-5.414	125.623	37.036	71.059	37.195
-6.944	-5.038	-7.268	-6.782	74.592	50.784	238.104	210.722
-3.376	-1.876	-4.319	-2.380	143.959	50.414	247.830	156.222
-9.076	-6.277	-9.443	-8.571	113.776	34.945	181.837	163.628
-2.733	-2.222	-5.361	-2.151	197.883	100.411	257.463	124.298
-7.997	-8.056	-9.091	-7.580	143.820	111.063	55.210	30.119
-3.109	-1.529	-3.147	-3.724	166.515	89.229	222.512	249.242
-2.441	-1.368	-3.681	-1.535	220.426	91.349	200.728	113.624
-3.986	-2.912	-5.274	-2.794	137.983	68.060	43.964	45.539
-3.432	-1.421	-3.556	-3.978	172.327	87.912	142.428	182.398
-3.499	-3.866	-4.597	-1.771	96.993	38.282	36.391	54.459
-2.714	-1.523	-3.238	-2.365	193.065	88.132	225.117	162.325
-3.188	-1.836	-4.355	-2.612	110.864	49.801	243.515	210.484
-3.088	-2.158	-5.046	-2.443	120.002	68.738	232.001	158.838
-3.037	-1.731	-4.313	-2.320	175.774	60.487	73.033	78.324
-4.991	-3.256	-4.440	-5.300	244.986	109.746	33.597	63.995
-1.853	-1.622	-3.786	-1.102	143.185	75.587	249.105	121.776
-2.373	-1.573	-4.154	-1.459	153.096	87.570	262.605	158.002
-5.940	-4.765	-5.678	-6.548	72.558	39.477	39.401	50.053
-4.617	-3.296	-5.735	-4.102	117.927	66.814	199.594	106.586
-3.309	-1.727	-4.135	-2.677	208.980	82.199	185.939	112.309
-5.650	-4.174	-4.864	-6.608	171.473	46.603	85.953	148.018
-6.260	-4.961	-6.378	-6.479	70.137	44.372	79.509	126.388
-1.496	-2.205	-4.374	-2.162	119.138	80.583	180.432	111.744
-4.106	-3.159	-5.312	-3.017	245.858	108.949	36.672	36.336
-3.552	-1.499	-2.149	-3.848	207.568	89.497	88.980	141.436
-2.334	-5.149	-7.190	-5.448	24.329	47.009	585.111	543.362
-2.897	-1.640	-3.310	-3.153	123.326	83.501	90.259	103.926
-4.364	-2.214	-5.220	-4.129	229.039	65.765	268.192	214.349
-4.168	-3.037	-3.560	-3.026	217.124	62.159	181.209	201.605
-6.712	-5.096	-6.125	-6.608	105.903	36.843	158.294	190.123
-2.804	-1.964	-4.321	-2.954	155.628	54.510	225.660	209.093
-8.178	-4.938	-9.575	-6.771	138.173	37.230	109.663	32.924
-3.749	-2.662	-5.688	-2.242	139.739	32.950	276.115	151.775
-18.041	-18.409	-19.992	-16.982	85.540	61.016	37.024	35.877
-68.879	-67.350	-1.786	-3.477	193.152	74.553	47.030	60.707
-6.690	-4.464	-6.061	-6.998	99.336	52.406	185.825	219.076
-7.271	-16.083	-7.185	-7.497	53.942	25.362	252.656	327.949
-3.795	-2.472	-4.208	-4.392	84.569	44.938	64.275	54.958
-4.484	-2.904	-2.794	-5.663	180.341	55.459	85.165	148.898
-4.034	-2.785	-2.307	-4.702	164.497	59.924	94.742	184.324
-2.355	-1.386	-4.023	-1.806	165.621	89.565	254.924	153.676
-3.029	-2.056	-4.311	-3.105	186.284	60.400	155.100	92.859
-5.252	-3.467	-3.198	-6.278	169.012	64.552	78.648	165.855
-3.017	-1.866	-4.729	-2.870	106.079	57.803	202.816	126.147
-2.847	-1.777	-3.749	-2.588	161.186	79.397	120.815	113.093
-3.875	-2.692	-5.663	-2.752	183.192	47.164	126.474	82.892
-5.007	-3.320	-5.699	-4.171	74.570	54.145	84.272	58.632
-4.596	-3.820	-5.592	-4.826	97.851	30.591	188.243	202.935
-1.273	-1.406	-4.179	-1.302	113.916	25.764	155.763	145.632
-106.364	-105.794	-5.158	-4.060	-1081.064	-268.117	59.809	55.987
-3.613	-1.656	-1.802	-4.413	202.429	79.806	163.783	234.459
-3.481	-3.606	-2.855	-4.496	420.302	250.454	55.849	74.674
-4.407	-2.619	-4.369	-5.281	142.494	65.938	115.367	63.119
-3.718	-1.604	-4.932	-3.184	224.390	89.388	442.834	326.217
-2.198	-1.223	-2.957	-2.181	279.349	134.351	148.810	141.573
-1.641	-1.155	-2.036	-2.370	225.753	108.470	189.764	215.921
-3.474	-2.122	-1.649	-4.330	238.935	72.742	138.463	295.998
-4.491	-2.155	-4.120	-3.200	49.692	35.702	89.660	74.484
-3.401	-1.722	-4.824	-2.400	186.052	44.305	506.444	300.873
-2.568	-1.808	-2.902	-5.115	53.820	48.834	192.863	378.449
-7.551	-6.552	-4.630	-3.598	117.739	49.624	52.934	40.398
-4.178	-3.508	-5.770	-4.437	68.435	49.877	83.262	58.732
-2.795	-1.617	-2.951	-2.393	107.446	81.422	119.854	77.179
-5.627	-5.073	-7.515	-4.858	89.015	33.095	98.556	70.687
-3.192	-2.186	-4.059	-2.181	160.718	58.002	62.249	50.765
-4.319	-2.234	-5.307	-3.497	99.120	47.136	57.870	50.898
-3.623	-1.786	-3.056	-3.928	171.593	69.259	71.156	63.588
-4.844	-3.933	-4.767	-4.805	550.089	272.568	58.852	34.506
-7.938	-5.749	-5.571	-8.439	61.374	25.147	43.849	66.090
-2.866	-1.629	-4.523	-1.522	183.016	80.912	189.330	127.528
-1.216	-3.478	-2.905	-4.637	105.821	145.637	169.838	266.746
-3.023	-1.417	-1.614	-3.688	232.836	95.202	115.701	164.091
-3.666	-31.993	-7.741	-5.933	116.333	52.383	596.929	476.513
-2.849	-2.595	-2.423	-3.393	97.887	83.160	65.528	46.507
-5.220	-4.016	-4.663	-5.677	122.565	59.735	229.217	248.247
-3.174	-2.775	-5.435	-2.251	197.292	80.239	301.325	139.025
-5.187	-3.464	-4.692	-5.153	234.303	104.461	56.418	39.097
-9.740	-8.027	-8.913	-10.760	178.780	36.691	25.199	37.075
-3.533	-2.182	-2.547	-3.580	243.720	60.909	57.206	89.270
-1.641	-1.186	-2.229	-2.032	256.333	161.575	175.222	191.443
-6.219	-5.035	-5.941	-7.163	147.593	60.659	214.504	305.560
-3.884	-23.573	-2.972	-4.796	252.036	57.028	504.139	584.795
-3.174	-1.875	-2.474	-2.962	84.831	23.445	175.976	214.635
-3.597	-1.503	-3.769	-3.321	197.740	59.345	182.310	219.109
-3.939	-3.982	-5.986	-3.083	128.343	63.483	135.089	93.750
-2.979	-1.367	-3.051	-3.021	165.250	51.737	204.646	269.598
-2.098	-1.303	-2.220	-2.834	245.582	109.535	164.308	224.687
-3.798	-2.742	-5.399	-2.647	112.281	65.067	316.365	173.092
-2.549	-1.273	-1.570	-3.435	201.055	96.621	124.223	220.171
-4.088	-1.890	-2.741	-4.968	80.174	42.908	105.860	165.346
-4.114	-2.528	-5.957	-3.997	70.484	32.693	153.126	121.511
-3.785	-2.628	-5.224	-2.242	117.527	78.675	68.539	52.792
-4.104	-2.314	-3.381	-4.392	237.271	87.806	138.821	196.992
-3.318	-1.186	-1.863	-3.931	233.917	115.348	87.266	101.702
-2.691	-1.925	-4.309	-2.348	184.896	75.153	270.713	219.346
-4.921	-2.720	-3.704	-5.491	210.596	60.793	117.933	184.909
-4.452	-3.503	-4.922	-4.445	162.710	75.934	153.504	180.957
-5.166	-4.713	-7.989	-7.743	54.930	19.407	34.927	36.732
-2.106	-1.767	-3.525	-1.392	127.533	113.829	81.589	57.047
-2.741	-3.579	-4.670	-4.987	51.762	33.505	359.820	363.521
-11.343	-9.504	-5.332	-7.205	171.572	56.692	28.967	36.364
-3.340	-3.008	-5.250	-1.600	177.247	106.973	70.743	54.481
-3.018	-2.633	-2.859	-3.027	154.272	101.203	137.893	209.933
-2.647	-1.668	-2.210	-3.278	115.015	62.949	158.368	173.464
-2.929	-1.368	-1.160	-4.041	215.986	93.418	124.680	210.717
-3.443	-1.761	-3.425	-3.506	271.751	56.345	164.677	235.700
-3.267	-1.233	-2.881	-3.469	217.277	92.961	162.098	245.567
-3.474	-1.419	-1.745	-4.027	187.759	105.192	247.185	293.145
-5.489	-3.643	-5.306	-5.418	150.693	84.198	167.217	181.756
-5.300	-3.476	-3.667	-5.521	203.036	59.295	65.244	111.075
-2.794	-1.566	-2.775	-2.978	132.062	64.064	133.417	176.977
-4.767	-3.360	-4.604	-5.552	186.952	77.234	37.092	73.834
-4.459	-3.382	-3.939	-4.645	87.088	44.232	42.752	60.264
-2.377	-1.426	-5.019	-1.579	150.866	62.845	125.309	75.135
-6.436	-4.536	-6.421	-6.097	180.174	51.782	46.674	68.285
-3.050	-2.046	-4.709	-2.898	116.281	56.468	134.515	149.148
-1.592	-1.302	-0.765	-4.421	186.425	101.031	344.344	633.655
-3.634	-2.764	-5.349	-2.892	61.874	44.546	132.543	150.964
-3.895	-2.080	-4.074	-3.215	114.885	60.085	58.215	53.465
-6.221	-3.704	-4.299	-6.870	126.264	39.731	42.516	83.447
-6.132	-3.653	-4.702	-4.195	447.235	154.790	37.254	55.450
-3.813	-3.160	-4.718	-7.517	54.112	39.017	539.417	750.173
-4.325	-4.410	-5.757	-4.033	131.333	58.299	35.662	27.143
-2.708	-1.736	-3.485	-3.257	164.818	70.702	172.119	177.756
-1.623	-2.111	-3.353	-6.486	116.538	64.304	325.769	589.411
-4.365	-1.637	-5.851	-3.865	138.386	54.674	206.196	161.697
-1.762	-1.461	-3.754	-1.213	114.068	109.662	206.189	125.077
-5.514	-3.675	-5.044	-5.240	106.606	42.148	117.089	103.330
-4.585	-3.688	-5.161	-1.986	169.467	99.665	51.067	23.343
-22.161	-98.974	-20.866	-22.265	52.671	22.590	64.172	113.102
-3.720	-2.286	-5.092	-2.675	148.622	76.986	104.624	63.324
-3.621	-2.899	-5.384	-2.455	89.155	40.883	76.903	66.321
-5.592	-4.411	-3.850	-5.758	185.470	82.847	35.645	77.839
-4.050	-2.315	-4.203	-2.775	592.814	203.122	42.091	23.220
-3.532	-2.800	-5.272	-2.324	115.091	55.060	231.694	162.567
-7.491	-6.092	-6.781	-7.609	105.694	48.681	18.702	38.047
-7.029	-65.607	-8.390	-6.836	62.234	24.672	281.192	157.811
-4.842	-4.559	-64.477	-62.499	103.075	54.156	310.090	268.788
-2.027	-1.582	-5.220	-5.587	156.368	88.149	228.062	358.667
-3.434	-1.467	-3.920	-3.495	195.394	86.684	153.818	180.046
-2.923	-1.568	-1.447	-3.944	183.196	78.770	132.537	274.684
-3.134	-1.749	-1.853	-3.466	196.708	92.017	69.018	115.243
-3.963	-1.699	-2.746	-4.107	238.565	74.878	105.780	124.199
-12.090	-10.985	-13.048	-9.758	135.991	78.905	48.254	21.669
-2.950	-1.770	-1.753	-3.755	112.719	68.730	57.773	90.038
-6.165	-4.447	-6.996	-5.737	125.499	59.102	87.856	92.653
-2.613	-1.670	-2.661	-2.656	158.392	88.017	94.635	92.804
-5.425	-3.968	-6.359	-5.127	69.190	39.200	84.235	46.126
-1.828	-1.352	-4.072	-1.099	142.144	81.123	320.165	160.210
-10.849	-9.089	-9.682	-11.852	143.946	40.535	38.683	67.240
-3.758	-1.763	-2.453	-4.420	154.188	76.080	87.133	141.534
-2.985	-1.453	-3.901	-2.781	221.371	75.782	186.061	221.805
-4.930	-2.747	-4.637	-5.559	158.235	70.258	146.257	206.721
-4.366	-2.914	-4.369	-4.756	207.700	69.248	48.856	62.474
-3.888	-2.849	-4.104	-3.182	72.517	50.512	93.851	66.637
-5.773	-4.612	-5.009	-2.869	87.572	75.676	40.608	33.508
-2.452	-1.867	-5.586	-3.143	101.498	54.426	498.729	295.040
-5.577	-4.332	-6.907	-5.036	136.573	64.267	88.059	81.323
-9.878	-8.654	-11.164	-9.732	107.140	32.179	61.077	51.005
-2.675	-2.618	-1.638	-3.913	44.569	52.178	86.289	163.601
-3.134	-5.983	-3.632	-5.925	99.514	169.180	43.765	64.260
-4.890	-2.707	-3.799	-6.158	99.751	55.114	121.034	221.246
-4.854	-4.405	-6.320	-5.230	92.982	45.178	54.042	37.161
-3.736	-2.346	-2.745	-4.580	164.500	72.818	65.843	103.735
-3.785	-2.243	-5.071	-3.797	95.348	60.273	113.772	107.408
-16.625	-14.104	-11.978	-11.558	89.239	43.582	36.025	27.386
-3.661	-1.491	-2.125	-3.376	198.432	86.378	113.441	182.120
-3.534	-2.243	-4.842	-1.839	216.653	83.872	60.429	35.549
-3.996	-1.659	-2.680	-4.359	149.899	54.503	98.010	132.650
-7.437	-6.245	-8.335	-7.802	113.311	45.277	151.527	149.613
-4.304	-3.318	-3.539	-3.096	176.543	84.180	39.083	35.032
-7.853	-5.608	-6.464	-7.540	68.367	29.035	50.601	40.787
-3.944	-1.794	-2.237	-5.152	129.615	51.708	73.912	156.406
-6.449	-4.630	-6.652	-4.756	273.999	71.621	53.685	23.402
-5.071	-3.457	-4.223	-5.333	195.178	69.832	52.304	67.211
-5.671	-4.543	-5.925	-6.100	92.278	46.356	222.106	249.169
-33.019	-31.770	-34.927	-33.434	47.868	36.942	311.191	211.159
-6.939	-5.558	-5.717	-6.134	382.540	171.630	32.713	53.806
-2.777	-2.095	-4.037	-1.980	169.870	68.904	131.612	106.517
-4.581	-3.141	-4.321	-4.381	196.114	34.393	163.298	147.302
-2.271	-1.013	-3.686	-1.418	370.519	171.490	196.252	148.734
-3.880	-1.699	-3.551	-3.874	194.054	84.657	75.160	122.932
-5.301	-4.336	-6.772	-4.486	66.953	47.621	333.960	187.624
-5.710	-4.328	-5.461	-5.933	91.318	51.747	245.320	270.618
-2.701	-2.139	-2.938	-3.433	146.313	39.626	157.628	268.816
-1.745	-1.343	-3.796	-1.171	113.148	72.163	233.788	127.822
-2.857	-1.376	-3.425	-2.802	167.642	72.187	222.764	202.514
-2.367	-1.379	-3.266	-1.204	193.505	116.181	152.899	104.584
-6.179	-4.989	-7.144	-4.910	135.163	65.440	47.948	49.977
-9.651	-7.727	-10.201	-9.709	40.552	33.707	60.157	75.585
-4.762	-2.944	-3.117	-4.663	166.095	32.148	93.228	111.331
-4.113	-2.905	-2.486	-4.768	479.404	188.240	50.843	78.964
-3.363	-7.122	-5.997	-3.185	64.532	32.558	277.758	181.968
-1.134	-2.177	-0.831	-3.522	192.310	161.144	199.629	420.616
-3.756	-1.852	-3.000	-4.185	228.402	58.692	158.101	205.822
-6.703	-4.562	-5.921	-6.951	151.724	90.709	33.932	42.403
-5.657	-5.195	-7.861	-4.819	117.471	37.925	301.140	149.561
-3.995	-2.360	-4.688	-3.510	134.053	88.951	74.207	59.365
-1.657	-1.235	-2.790	-2.340	340.209	106.174	157.112	101.069
-2.563	-1.352	-2.911	-1.717	219.276	84.277	54.891	56.126
-4.622	-4.020	-6.400	-3.769	108.223	61.139	143.465	98.067
-4.576	-3.393	-5.016	-2.697	108.565	60.037	71.697	56.285
-2.622	-1.078	-3.198	-1.234	394.785	163.699	270.351	205.365
-1.714	-1.536	-3.923	-1.328	86.553	57.606	267.553	182.144
-3.093	-1.539	-3.908	-3.168	210.154	78.710	138.587	147.626
-3.596	-1.701	-3.123	-3.640	171.847	54.989	158.980	234.933
-5.560	-4.163	-4.928	-5.643	90.575	45.643	106.527	84.384
-7.837	-5.077	-8.288	-8.259	109.263	30.923	156.675	182.889
-8.868	-6.970	-7.020	-9.102	191.903	44.611	75.924	111.492
-3.624	-1.812	-2.292	-3.548	142.366	41.913	76.822	75.926
-4.968	-3.251	-2.702	-6.174	152.111	60.323	41.281	36.138
-3.387	-1.741	-2.321	-4.207	158.764	72.612	60.072	123.608
-2.847	-1.667	-3.747	-2.239	146.140	96.102	203.672	172.932
-3.907	-2.230	-2.952	-4.762	192.292	90.514	160.920	190.497
-3.914	-2.935	-5.419	-3.489	43.008	45.999	100.727	50.558
-3.137	-2.608	-1.567	-2.493	526.294	192.676	85.919	127.693
-5.178	-3.240	-5.178	-5.341	161.762	58.847	90.899	105.493
-4.427	-2.455	-5.081	-4.700	164.919	81.300	81.793	80.974
-5.200	-4.380	-7.628	-4.975	127.523	50.785	397.730	208.706
-5.214	-4.197	-6.786	-5.050	63.718	48.160	106.598	89.671
-3.625	-3.099	-5.905	-2.611	94.896	60.334	49.994	47.317
-4.484	-3.443	-5.104	-3.840	183.803	49.991	53.482	52.471
-2.436	-1.387	-3.302	-2.108	140.821	81.029	255.716	166.749
-45.640	-45.731	-2.226	-1.169	147.164	195.547	180.461	119.939
-3.299	-1.710	-2.907	-3.502	157.884	61.933	143.461	132.598
-4.197	-2.185	-5.605	-2.527	272.945	67.421	429.732	266.101
-2.682	-1.335	-1.627	-3.574	149.536	91.901	84.404	93.392
-2.766	-1.158	-3.005	-2.596	258.804	106.184	233.295	225.599
-5.838	-4.352	-6.331	-4.730	35.706	21.021	252.781	199.899
-6.262	-4.701	-5.402	-6.867	131.186	67.021	40.558	31.848
-3.031	-1.548	-4.167	-2.564	172.428	60.890	123.346	106.063
-3.764	-2.922	-5.327	-3.173	98.703	46.686	244.858	205.380
-3.958	-2.059	-4.665	-3.387	72.970	22.894	167.534	149.604
-6.980	-4.785	-5.413	-7.009	66.655	44.579	80.615	89.409
-3.315	-3.136	-5.518	-2.923	128.011	83.581	71.324	27.143
-5.654	-4.979	-6.828	-5.069	463.293	188.865	43.575	23.247
-3.947	-3.527	-3.471	-3.913	106.753	58.234	51.161	95.556
-2.842	-1.911	-3.517	-3.115	206.397	99.390	230.065	165.334
-6.018	-4.379	-5.002	-6.438	60.799	33.086	135.488	234.965
-10.329	-7.126	-8.241	-10.899	124.223	43.387	41.682	70.056
-2.557	-1.378	-3.877	-2.064	120.886	102.186	163.942	109.871
-10.641	-9.267	-9.740	-10.422	55.371	33.077	34.449	47.392
-4.601	-2.891	-4.092	-4.808	199.923	73.001	38.414	63.412
-3.600	-1.738	-4.054	-3.178	153.320	69.124	158.954	164.021
-2.763	-1.726	-5.814	-2.934	122.938	60.973	165.704	131.271
-3.497	-2.061	-5.202	-2.638	136.143	76.483	188.630	148.030
-4.544	-2.710	-4.632	-1.518	505.132	130.729	88.993	62.688
-2.970	-1.842	-3.804	-2.926	217.174	83.765	261.289	199.181
-4.709	-2.111	-2.747	-5.822	269.206	56.547	126.506	273.106
-3.453	-0.867	-2.910	-1.467	691.244	189.561	82.972	92.742
-4.072	-2.389	-5.960	-6.599	131.684	47.506	589.091	653.168
-2.308	-1.020	-1.554	-2.453	470.596	171.230	144.946	167.301
-2.178	-3.098	-5.347	-2.897	50.650	38.981	638.193	490.571
-3.643	-2.587	-4.140	-2.666	91.623	50.028	238.652	231.715
-2.173	-2.255	-76.215	-76.844	111.814	34.729	388.464	444.724
-2.902	-31.826	-4.664	-2.392	119.248	45.130	149.432	124.570
