T_CH1	T_CH2	T_CH3	T_CH4	A_CH1	A_CH2	A_CH3	A_CH4
-1.272	-3.501	-2.357	-4.943	119.947	139.016	142.611	277.382
-85.539	-83.596	-1.014	-3.090	604.030	274.618	152.103	246.900
-2.984	-4.025	-4.560	-7.152	36.888	38.504	507.841	685.046
-1.423	-2.464	-2.013	-4.755	87.292	87.838	128.760	209.270
-1.258	-4.201	-3.659	-5.721	95.929	125.751	154.681	189.108
-1.510	-3.140	-2.564	-4.899	109.900	93.122	90.008	142.597
-2.916	-2.023	-5.020	-3.150	146.259	46.750	200.417	130.967
-1.354	-3.744	-3.478	-4.357	97.931	160.091	62.710	92.346
-1.410	-3.647	-2.262	-3.472	103.020	107.809	45.205	50.597
-1.720	-3.562	-3.147	-5.315	97.368	106.468	170.011	289.576
-1.276	-4.087	-2.917	-4.377	72.169	156.568	95.288	135.885
-5.735	-2.540	-5.591	-6.469	106.253	47.483	32.307	84.081
-1.603	-3.829	-3.077	-5.342	64.664	88.099	37.678	111.680
-1.490	-3.169	-2.439	-4.803	96.224	75.349	118.215	131.167
-1.244	-3.540	-3.191	-4.121	95.285	155.325	69.269	56.418
-1.923	-4.738	-3.656	-4.931	57.541	121.797	125.868	198.201
-1.589	-3.184	-2.467	-4.611	93.896	151.455	188.819	282.225
-3.850	-6.100	-5.800	-6.564	49.462	71.958	82.831	107.844
-1.917	-4.879	-4.166	-5.004	35.959	65.174	141.246	197.017
-16.915	-18.429	-19.550	-17.753	33.586	56.907	603.254	486.587
-1.180	-3.588	-2.962	-4.799	105.563	103.886	159.040	219.266
-1.218	-3.849	-2.988	-4.645	105.173	167.666	90.312	113.537
-2.776	-5.281	-4.957	-5.880	54.507	81.733	199.048	273.413
-1.685	-4.483	-3.381	-4.926	22.754	61.760	197.289	254.995
-3.671	-5.927	-4.889	-6.470	108.338	160.939	26.927	33.406
-1.435	-3.191	-3.159	-5.056	108.026	99.313	48.730	130.167
-2.443	-5.301	-3.985	-5.958	46.047	65.245	45.790	103.538
-1.166	-2.631	-1.943	-4.350	134.242	150.398	182.666	241.042
-1.994	-4.392	-3.732	-5.846	60.083	82.666	178.948	273.795
-1.429	-3.643	-3.144	-4.168	77.406	168.914	166.061	278.381
-1.307	-2.790	-2.145	-4.075	74.993	107.956	79.601	91.840
-4.553	-6.099	-5.193	-8.149	26.699	61.260	55.152	97.355
-1.113	-2.288	-1.956	-4.879	143.922	155.214	187.210	288.630
-1.443	-2.291	-2.304	-4.553	72.449	131.830	54.691	89.854
-4.462	-7.065	-6.850	-7.308	16.086	31.228	30.686	27.527
-1.274	-2.891	-2.453	-5.008	62.962	140.814	81.241	110.904
-1.411	-3.796	-2.806	-5.630	76.401	109.343	58.164	82.420
-1.342	-4.170	-3.503	-5.346	69.370	123.913	179.649	317.007
-1.795	-2.291	-1.932	-5.029	105.706	117.610	80.824	134.866
-2.159	-4.030	-2.853	-5.308	12.017	70.735	68.108	70.246
-1.204	-2.433	-1.809	-4.640	119.324	107.862	136.040	249.595
-1.753	-3.852	-3.299	-5.440	45.530	99.097	152.226	237.768
-0.730	-1.425	-1.646	-2.188	305.893	284.226	256.696	312.001
-1.406	-4.114	-2.999	-5.221	79.022	99.060	169.328	230.535
-1.464	-3.768	-2.899	-5.349	112.034	125.863	163.676	272.717
-1.364	-2.484	-1.982	-4.391	130.398	118.782	42.405	65.811
-3.383	-1.962	-6.687	-3.754	77.945	36.068	599.421	427.702
-1.933	-4.526	-3.745	-5.348	72.955	118.199	132.164	239.225
-5.370	-8.437	-8.107	-9.810	48.043	57.182	201.000	263.477
-1.546	-4.830	-3.411	-6.273	38.857	85.522	74.734	153.264
-3.147	-1.200	-4.872	-2.559	350.911	114.351	114.347	68.495
-2.979	-4.149	-2.864	-6.010	104.955	144.525	21.166	25.586
-1.575	-4.401	-3.365	-4.939	85.873	189.090	78.912	101.423
-1.725	-3.516	-3.668	-5.905	68.482	96.700	460.058	634.916
-3.607	-6.053	-4.122	-2.081	236.034	285.971	57.630	41.755
-1.394	-4.136	-3.429	-4.464	106.107	212.838	155.602	207.748
-2.813	-4.828	-4.487	-6.185	7.776	34.629	60.297	99.724
-1.846	-5.183	-4.242	-5.611	58.831	116.482	184.998	277.733
-1.466	-3.631	-2.500	-4.326	95.989	183.508	71.645	140.604
-4.363	-3.247	-7.688	-5.658	67.928	45.339	405.940	287.046
-1.506	-4.151	-1.749	-4.922	119.632	141.825	42.600	85.272
-91.269	-10.154	-9.203	-10.838	36.929	64.676	29.034	56.358
-1.486	-3.031	-3.195	-2.716	106.106	115.374	248.776	228.952
-2.478	-5.234	-4.509	-6.708	48.795	111.413	93.941	149.116
-2.816	-3.964	-3.402	-6.601	78.096	87.653	39.717	82.560
-1.174	-2.800	-1.628	-4.893	118.633	136.732	131.590	251.044
-4.541	-5.278	-4.622	-7.707	34.430	37.565	202.782	392.384
-2.330	-4.736	-4.115	-6.111	59.185	105.116	178.749	340.463
-1.543	-3.493	-2.552	-4.792	107.177	158.618	185.269	293.161
-2.467	-4.290	-4.057	-6.026	52.732	69.327	234.304	293.541
-1.269	-3.623	-3.163	-4.876	68.916	130.985	115.666	156.688
-1.152	-2.333	-2.054	-4.449	118.261	143.641	83.480	197.507
-1.111	-3.303	-2.344	-4.338	97.845	141.424	62.702	89.656
-1.299	-2.773	-2.461	-5.270	105.830	138.175	137.615	238.897
-1.434	-4.718	-3.806	-5.570	87.168	118.386	100.510	193.711
-1.476	-4.070	-3.605	-4.561	92.344	234.762	195.832	240.086
-14.443	-16.352	-15.844	-18.154	40.083	41.723	100.709	196.302
-4.802	-5.249	-4.834	-7.046	225.399	165.874	44.231	73.142
-9.370	-10.227	-9.468	-12.611	24.494	39.767	76.563	194.792
-1.313	-1.840	-1.457	-4.645	86.773	62.271	108.236	203.895
-4.637	-4.745	-5.641	-4.241	108.129	87.823	28.990	39.220
-1.330	-3.946	-2.725	-4.593	90.196	174.349	45.924	61.338
-2.585	-4.656	-3.202	-6.612	63.889	70.375	55.730	75.369
-1.661	-3.639	-2.839	-5.461	56.794	65.565	62.095	107.283
-1.477	-3.461	-2.980	-4.451	69.935	128.309	167.768	181.576
-1.707	-3.332	-2.464	-4.775	67.550	148.649	137.481	297.637
-1.348	-2.766	-2.106	-4.203	84.493	142.386	154.365	230.060
-1.574	-3.741	-2.617	-4.830	86.693	145.789	139.420	212.420
-1.630	-2.433	-2.441	-4.275	63.220	72.841	72.499	177.609
-1.432	-3.872	-3.850	-4.844	101.408	164.913	166.417	243.974
-20.374	-21.899	-21.144	-23.898	27.807	39.645	127.871	260.828
-3.721	-5.751	-4.935	-6.884	35.796	51.472	175.407	201.033
-1.398	-3.268	-2.311	-5.167	62.830	55.205	94.398	110.140
-3.151	-5.016	-4.465	-6.284	17.733	27.941	166.528	211.330
-2.325	-4.148	-3.525	-5.726	50.160	65.009	163.235	286.036
-1.226	-2.467	-2.246	-4.465	124.939	146.503	71.072	75.572
-2.294	-4.730	-4.346	-5.255	71.415	106.569	37.083	28.949
-1.163	-2.768	-1.993	-5.117	110.139	135.357	159.379	211.455
-1.491	-3.558	-3.127	-5.009	77.105	164.820	178.279	256.287
-4.262	-6.934	-7.228	-7.581	84.172	137.883	44.318	82.462
-2.767	-4.065	-2.713	-6.267	66.351	46.555	26.820	73.479
-2.025	-4.520	-4.256	-5.398	22.861	35.578	60.489	90.506
-1.424	-4.565	-3.528	-4.815	82.822	146.461	174.080	248.644
-1.313	-4.242	-3.613	-5.029	95.639	179.831	92.104	117.994
-1.588	-3.117	-2.409	-5.266	95.281	83.731	147.943	321.164
-1.712	-4.051	-3.115	-5.321	92.559	103.533	142.635	232.470
-1.616	-3.904	-2.964	-4.853	64.296	77.528	170.180	251.684
-5.269	-7.594	-7.458	-5.430	71.741	112.901	39.063	28.012
-6.366	-7.624	-6.617	-9.542	93.677	76.681	34.125	57.084
-2.579	-4.193	-4.010	-5.554	50.085	88.428	35.609	63.601
-1.571	-2.256	-2.305	-5.264	113.286	125.308	145.612	238.299
-1.109	-2.340	-2.798	-4.306	108.473	108.327	128.592	230.031
-0.696	-1.027	-1.679	-1.803	349.941	291.393	79.957	82.565
-1.101	-3.369	-2.797	-3.621	132.741	134.323	162.611	235.577
-1.115	-3.641	-3.035	-4.675	96.804	154.474	72.474	125.793
-1.791	-4.010	-3.511	-4.412	67.105	117.841	163.373	265.826
-1.515	-3.810	-2.987	-5.001	80.112	127.461	60.476	71.990
-1.418	-4.221	-3.171	-4.603	89.373	175.421	187.862	235.803
-9.399	-10.851	-10.687	-9.379	95.320	83.531	33.692	21.354
-1.582	-3.770	-2.718	-4.992	88.172	131.100	112.471	164.342
-1.673	-4.047	-3.564	-5.216	68.063	136.116	146.778	228.951
-49.234	-49.118	-4.015	-1.695	63.264	41.632	41.781	33.566
-1.260	-3.662	-3.182	-4.444	109.515	134.816	32.447	82.689
-1.693	-4.176	-3.593	-5.778	59.585	141.120	41.405	72.639
-4.748	-6.168	-6.242	-8.079	62.516	49.064	69.435	110.213
-1.463	-4.444	-3.926	-5.317	74.052	167.821	94.528	122.313
-4.096	-5.402	-5.823	-7.207	48.815	41.487	42.191	80.092
-0.939	-2.277	-1.543	-4.095	198.178	244.833	49.739	107.672
-7.383	-9.308	-9.081	-9.291	296.452	420.401	31.807	21.700
-2.188	-5.341	-4.160	-6.176	97.390	190.310	57.540	75.589
-1.654	-2.784	-1.837	-3.545	67.295	97.044	111.120	197.291
-2.381	-4.324	-3.509	-5.493	69.307	93.690	52.843	70.565
-4.715	-7.223	-6.445	-8.866	37.350	62.785	46.414	72.226
-4.834	-5.957	-5.103	-7.955	49.699	69.807	80.783	105.665
-10.492	-12.229	-10.603	-13.414	43.734	29.984	30.297	75.505
-1.106	-3.457	-2.845	-5.087	131.070	147.522	65.898	105.963
-1.767	-3.695	-2.419	-5.109	82.894	102.981	85.198	154.765
-6.056	-7.212	-7.919	-9.363	58.526	43.725	165.489	240.480
-5.866	-7.697	-6.087	-9.093	135.930	108.020	37.857	53.714
-5.366	-7.484	-6.549	-8.261	17.294	100.376	114.561	163.005
-1.726	-4.353	-4.012	-5.735	82.690	129.905	171.103	268.140
-1.851	-2.743	-2.512	-5.381	61.449	66.155	97.087	195.803
-1.646	-3.254	-2.819	-5.371	94.484	178.683	211.024	302.426
-1.461	-3.223	-2.485	-5.187	75.983	89.348	129.347	163.824
-3.337	-5.207	-4.328	-6.330	81.926	134.699	35.319	41.549
-3.724	-2.301	-4.180	-6.168	95.132	57.372	165.807	208.785
-1.801	-4.081	-2.767	-4.767	39.593	132.650	101.986	167.079
-3.672	-4.496	-5.439	-3.777	19.670	44.494	179.605	130.345
-3.206	-3.655	-3.898	-5.234	59.522	56.198	98.490	149.984
-10.029	-12.107	-11.274	-13.370	27.565	44.365	100.028	159.196
-2.392	-4.368	-3.598	-6.362	40.257	47.702	102.992	218.943
-7.432	-7.980	-7.378	-9.887	40.261	42.472	48.548	45.015
-2.067	-3.840	-3.831	-5.274	61.339	95.762	166.589	238.282
-2.198	-3.939	-3.441	-5.556	44.917	54.771	97.991	212.822
-14.295	-16.222	-17.467	-17.897	16.917	40.403	455.789	553.348
-1.442	-2.469	-2.675	-5.458	54.541	47.849	55.217	103.664
-2.188	-4.155	-3.456	-5.997	61.835	116.370	84.907	145.562
-2.898	-4.732	-3.209	-5.964	54.826	55.393	118.188	189.116
-4.175	-5.421	-6.011	-8.774	27.969	40.392	69.604	107.258
-3.952	-5.275	-4.578	-7.202	54.570	71.909	169.193	265.365
-1.667	-4.109	-3.649	-5.266	75.212	87.019	75.714	74.763
-1.924	-4.308	-2.668	-5.411	55.625	62.974	60.390	76.116
-1.217	-2.619	-1.941	-4.498	107.630	120.549	142.182	209.223
-28.751	-92.029	-31.098	-32.430	52.161	41.864	46.170	105.527
-2.015	-1.298	-1.317	-4.394	539.478	232.807	91.051	188.884
-1.599	-2.933	-2.300	-4.214	48.803	123.993	122.843	148.469
-1.462	-2.444	-2.226	-4.843	111.116	62.869	86.845	154.263
-1.037	-3.747	-3.523	-1.398	185.600	229.875	93.010	71.363
-2.155	-3.542	-3.342	-5.882	73.452	55.462	123.356	215.228
-1.852	-4.482	-4.112	-6.219	71.347	64.457	38.315	45.239
-1.668	-3.484	-3.052	-5.470	63.258	94.232	95.601	149.449
-2.076	-5.230	-4.431	-6.362	31.898	80.654	94.237	155.494
-1.296	-3.983	-2.614	-4.366	96.949	209.248	71.807	122.563
-4.303	-6.668	-5.213	-6.589	36.994	68.285	106.271	145.524
-4.779	-5.984	-5.298	-7.997	55.336	42.484	127.311	306.455
-1.814	-3.227	-2.711	-5.333	84.846	129.876	194.788	220.041
-2.226	-2.855	-3.088	-3.904	51.274	79.386	122.977	159.737
-1.368	-3.832	-4.014	-2.025	95.242	175.389	159.362	127.350
-15.771	-16.499	-1.042	-4.324	59.805	70.831	152.029	225.520
-5.084	-5.961	-6.471	-8.657	69.954	69.059	112.157	210.546
-1.291	-3.659	-4.215	-1.487	232.478	347.642	121.203	80.363
-1.236	-2.503	-1.685	-4.520	95.216	144.824	94.724	200.453
-3.552	-5.341	-4.186	-7.008	42.278	36.099	101.741	210.128
-2.451	-4.747	-3.287	-3.596	216.651	305.182	43.842	37.213
-1.985	-3.516	-2.799	-4.739	56.189	73.709	107.126	212.460
-1.120	-3.654	-2.917	-4.499	98.784	141.630	209.714	252.415
-2.102	-4.177	-3.830	-5.659	33.170	62.481	184.246	266.040
-1.478	-3.730	-2.988	-4.950	67.416	92.770	121.297	177.724
-8.685	-10.396	-1.941	-4.264	320.922	471.807	51.581	68.683
-1.571	-4.231	-3.378	-4.767	57.676	124.012	109.555	231.288
-7.712	-4.396	-3.518	-4.778	68.732	127.696	188.260	212.407
-1.333	-3.909	-2.242	-5.167	18.798	78.547	82.718	119.731
-1.329	-3.884	-3.420	-4.562	84.875	206.147	108.516	159.053
-1.352	-2.730	-2.257	-4.914	102.743	76.658	158.210	322.855
-2.290	-1.232	-3.420	-1.565	222.830	95.452	549.814	486.304
-1.597	-4.013	-4.073	-5.167	85.190	143.113	181.891	235.604
-0.948	-2.871	-3.014	-3.036	206.684	226.933	189.836	177.384
-1.268	-3.245	-2.029	-4.797	183.934	265.347	40.658	58.510
-5.196	-7.712	-6.360	-8.704	119.830	160.328	26.755	52.726
-1.724	-4.218	-4.580	-5.295	81.593	150.301	505.659	654.146
-2.119	-3.393	-3.203	-5.164	39.916	47.770	61.516	104.628
-1.477	-3.217	-2.738	-4.805	102.954	140.471	109.731	143.187
-3.349	-4.714	-4.563	-6.770	111.041	122.933	40.016	79.427
-2.920	-5.284	-4.721	-6.733	73.461	72.902	170.310	302.183
-1.257	-3.003	-2.063	-4.679	116.903	58.545	83.276	107.614
-16.991	-18.855	-18.916	-21.087	37.521	9.066	45.018	52.187
-2.212	-5.199	-3.927	-5.917	55.270	74.250	96.029	112.422
-4.921	-5.796	-5.678	-8.456	41.026	44.414	127.648	286.100
-1.768	-3.865	-3.646	-3.650	53.094	104.657	59.013	64.611
-2.866	-6.396	-5.368	-7.735	56.242	73.541	36.700	101.583
-1.090	-3.514	-3.069	-3.087	109.790	241.517	65.465	65.798
-2.232	-3.528	-2.812	-5.586	60.733	55.468	111.312	157.269
-3.379	-4.724	-4.789	-3.726	33.412	47.183	63.632	58.052
-5.497	-6.083	-6.114	-9.028	62.169	-10.479	182.955	316.827
-3.758	-6.170	-4.831	-5.695	124.787	139.749	25.939	35.726
-1.519	-3.328	-2.982	-5.115	83.417	87.278	126.958	192.853
-1.964	-5.639	-4.336	-5.362	34.465	82.966	42.379	74.519
-3.275	-4.355	-4.983	-2.274	66.985	91.863	37.561	42.492
-3.479	-5.216	-4.523	-6.700	51.981	52.016	47.179	88.849
-1.105	-3.079	-2.276	-5.201	149.575	115.741	87.247	145.066
-5.885	-7.925	-7.415	-10.015	11.883	54.980	119.485	182.643
-1.568	-3.645	-2.377	-4.812	85.277	59.803	43.508	93.398
-1.385	-4.366	-3.442	-5.333	87.078	196.081	58.695	77.446
-1.235	-2.629	-2.756	-3.043	133.527	158.626	180.642	195.907
-2.868	-5.024	-4.578	-5.456	81.547	139.730	64.414	85.457
-2.029	-4.215	-3.706	-6.196	98.506	103.775	156.601	255.595
-1.334	-3.990	-3.063	-5.273	101.472	141.034	198.025	254.674
-1.331	-1.974	-52.709	-54.255	109.323	82.558	81.676	85.326
-0.873	-2.110	-1.221	-3.387	236.872	302.620	90.374	196.858
-6.714	-7.792	-6.979	-10.304	37.838	34.180	110.886	146.855
-50.415	-53.713	-14.679	-15.952	73.417	169.870	37.471	68.707
-4.883	-7.456	-6.560	-8.159	90.291	50.777	31.126	54.864
-1.695	-1.327	-1.318	-4.148	185.185	65.682	153.651	313.352
-1.006	-3.242	-2.615	-4.201	149.283	144.809	164.876	210.120
-1.367	-2.959	-2.393	-5.013	98.572	96.177	161.682	333.886
-1.489	-3.191	-3.177	-5.535	108.178	91.894	142.874	273.272
-3.348	-4.563	-4.580	-6.646	65.662	47.591	37.303	74.653
-1.287	-3.218	-2.912	-4.700	101.955	201.374	221.210	267.001
-4.208	-5.379	-4.196	-7.435	103.463	107.198	42.955	93.122
-1.961	-4.083	-3.195	-4.525	53.035	54.437	35.969	44.562
-5.418	-8.060	-6.568	-8.406	65.117	171.781	35.773	18.864
-1.438	-3.623	-2.651	-4.517	44.646	45.653	179.462	262.059
-2.453	-2.101	-3.222	-2.236	211.172	112.828	106.166	44.819
-1.482	-2.989	-2.420	-4.712	68.560	115.970	179.043	324.448
-1.995	-3.382	-2.045	-3.974	92.964	129.584	41.456	90.204
-1.571	-1.460	-1.999	-5.074	119.632	86.278	177.659	426.365
-1.184	-3.093	-2.398	-5.063	121.373	125.291	103.079	133.477
-1.187	-2.746	-1.984	-4.492	98.516	127.573	175.735	321.166
-1.110	-2.650	-1.818	-3.151	153.905	192.839	170.209	261.400
-1.280	-2.600	-1.703	-3.959	76.245	88.618	137.938	255.623
-3.566	-4.682	-4.192	-7.043	52.777	41.435	102.190	168.319
-2.011	-4.398	-3.572	-4.921	77.061	110.447	71.257	129.980
-1.215	-3.563	-2.557	-5.249	93.426	99.126	118.083	167.583
-1.797	-2.963	-2.569	-4.991	63.485	94.728	140.821	293.363
-1.784	-4.198	-3.603	-5.929	78.578	161.537	97.773	200.651
-4.025	-5.853	-5.507	-7.301	50.810	73.399	41.813	62.110
-1.784	-4.099	-3.171	-4.683	73.051	173.133	84.015	96.219
-2.646	-3.917	-3.070	-6.299	43.735	43.042	39.038	100.266
-1.613	-4.445	-3.772	-5.437	60.784	260.693	219.760	273.854
-1.407	-3.034	-2.416	-4.978	112.559	125.371	161.172	337.110
-2.327	-4.175	-3.377	-6.133	38.621	59.672	205.569	324.055
-1.822	-5.711	-4.388	-5.940	85.173	122.802	104.077	85.746
-1.236	-3.080	-2.115	-4.315	122.625	149.743	195.488	278.191
-5.607	-6.905	-6.364	-8.619	24.565	69.327	196.676	397.406
-1.344	-2.205	-1.399	-4.302	121.823	153.767	97.162	158.916
-5.447	-5.174	-4.807	-6.675	460.304	333.513	38.243	54.392
-1.938	-4.048	-2.964	-5.847	69.339	123.712	39.329	88.760
-1.320	-3.606	-2.992	-5.560	124.952	135.687	168.256	242.030
-1.020	-3.498	-2.938	-4.191	140.058	205.251	150.786	233.090
-8.356	-6.228	-80.040	-80.868	169.574	30.889	266.969	386.447
-1.210	-3.671	-2.711	-4.933	104.429	145.298	167.752	325.920
-2.203	-3.630	-3.263	-5.446	69.103	87.857	51.441	62.498
-1.907	-4.849	-3.115	-5.109	44.481	83.661	86.408	127.960
-1.624	-4.732	-3.970	-5.238	55.366	132.041	52.092	91.322
-4.538	-7.031	-6.855	-8.224	65.437	92.845	172.963	265.715
-1.927	-4.141	-3.686	-4.593	52.360	65.468	49.470	70.607
-2.919	-4.522	-3.961	-6.150	100.832	141.996	49.592	84.046
-1.569	-3.694	-3.158	-5.304	77.313	166.508	190.020	266.256
-3.815	-5.338	-4.973	-7.231	56.969	54.527	161.147	183.017
-4.260	-7.198	-5.981	-8.143	88.591	134.570	28.458	41.508
-2.579	-3.727	-3.395	-6.215	52.276	85.946	192.337	304.640
-6.058	-7.584	-7.522	-10.159	62.743	108.374	26.571	45.192
-5.272	-7.498	-6.947	-8.651	21.312	27.817	80.876	149.983
-1.749	-2.645	-1.943	-4.913	74.130	62.694	76.623	185.826
-1.151	-2.352	-1.378	-4.315	135.079	110.259	84.831	168.400
-1.181	-3.161	-2.274	-4.756	122.133	83.015	184.252	317.362
-1.487	-2.540	-2.292	-4.833	23.796	59.504	170.355	325.616
-4.470	-6.051	-5.475	-7.628	55.135	81.994	104.942	135.580
-2.324	-5.246	-4.228	-5.734	85.629	119.370	165.380	239.726
-1.267	-3.415	-2.629	-5.129	143.223	152.230	105.763	229.796
-1.541	-2.965	-2.394	-4.621	56.740	40.745	89.102	131.103
-2.134	-4.368	-4.515	-7.161	88.652	145.328	258.729	463.688
-1.614	-3.527	-2.810	-5.474	61.595	66.975	87.955	242.505
-1.493	-2.771	-3.157	-4.898	110.193	98.045	52.274	72.223
-1.140	-3.887	-2.625	-5.127	116.656	209.055	119.017	165.115
-1.930	-3.977	-3.842	-5.111	45.156	91.821	116.674	156.621
-1.354	-2.648	-2.441	-4.897	120.340	78.658	124.963	213.116
-1.837	-3.651	-3.487	-4.721	79.536	60.430	92.354	105.827
-4.537	-6.702	-6.344	-8.741	43.363	61.302	51.431	109.772
-2.302	-3.975	-4.025	-5.491	42.628	50.746	134.130	203.981
-1.675	-5.137	-4.421	-5.317	63.150	127.322	208.438	292.977
-2.429	-5.179	-3.513	-6.110	52.022	102.533	49.860	79.608
-1.687	-2.575	-3.395	-1.497	98.722	75.231	69.292	63.408
-1.382	-3.884	-3.075	-4.279	135.742	119.197	66.371	97.418
-1.615	-4.190	-3.313	-5.217	74.665	85.149	117.876	180.045
-1.771	-3.086	-4.515	-1.736	94.361	77.899	77.326	55.019
-1.467	-3.327	-2.331	-4.343	89.648	183.174	148.032	217.358
-1.614	-3.715	-3.188	-5.255	116.843	119.302	173.267	246.600
-1.466	-4.566	-4.052	-5.188	55.672	78.427	39.688	83.681
-5.018	-6.514	-5.673	-7.528	38.133	91.550	96.509	146.367
-1.216	-3.856	-2.402	-4.349	185.258	323.887	48.693	65.514
-1.184	-2.823	-1.928	-4.592	139.652	112.051	147.765	284.900
-0.714	-1.655	-2.171	-2.992	315.614	268.832	85.036	116.312
-1.292	-3.958	-3.393	-4.447	89.855	186.200	114.947	170.377
-1.806	-4.386	-3.629	-5.094	38.537	60.774	162.731	248.805
-4.710	-7.445	-6.361	-8.692	48.135	33.542	137.752	159.432
-1.726	-2.436	-2.040	-5.125	80.651	68.273	99.967	153.664
-1.372	-4.030	-3.359	-4.931	84.761	94.834	127.222	163.701
-4.266	-7.130	-6.425	-7.472	48.649	133.627	69.287	62.668
-1.433	-4.030	-3.652	-4.401	78.300	185.454	100.524	150.851
-1.607	-4.035	-3.538	-5.401	80.488	166.289	169.139	280.020
-2.457	-4.528	-3.826	-4.992	101.254	106.377	46.188	45.953
-1.176	-1.502	-1.260	-4.510	112.226	81.099	175.504	342.847
-0.930	-3.084	-3.394	-3.615	195.921	292.345	59.453	42.148
-1.307	-4.141	-3.308	-4.875	100.098	109.293	79.764	142.185
-2.404	-3.927	-2.992	-5.320	59.920	133.490	60.474	83.794
-2.650	-3.567	-3.025	-5.935	83.267	55.134	175.498	264.803
-1.616	-2.689	-2.303	-4.667	53.901	91.859	146.467	259.543
-3.804	-6.326	-5.840	-7.184	11.715	50.396	145.033	195.832
-5.278	-7.788	-7.062	-9.425	28.713	49.527	156.261	215.792
-5.310	-8.692	-8.047	-9.305	29.686	57.179	107.891	120.466
-3.455	-1.558	-4.621	-5.465	157.064	40.085	312.681	440.143
-1.240	-3.841	-3.648	-4.802	75.882	167.524	160.396	284.032
-1.576	-3.606	-2.851	-4.928	99.570	118.048	109.171	188.617
-1.619	-4.225	-4.027	-3.797	79.871	121.173	59.349	78.703
-1.583	-4.677	-3.895	-5.380	65.991	197.459	181.689	223.744
-2.245	-3.501	-3.015	-5.135	58.581	50.182	140.144	249.814
-1.197	-2.809	-2.156	-4.654	105.806	106.888	86.242	170.191
-14.739	-17.911	-17.158	-18.766	25.839	43.122	163.922	225.124
-1.525	-2.785	-2.818	-5.415	102.605	61.236	132.134	268.471
-35.249	-37.028	-1.451	-4.342	92.133	135.024	60.428	60.640
-1.476	-2.806	-2.213	-5.265	107.309	98.907	96.408	148.989
-4.929	-6.320	-7.003	-8.387	47.568	46.771	139.051	190.841
-1.988	-3.302	-2.621	-5.874	43.352	90.316	27.559	82.400
-1.497	-4.086	-3.396	-4.445	39.221	84.562	90.977	127.618
-4.581	-6.372	-5.473	-8.376	52.977	49.026	145.763	252.831
-1.362	-2.858	-3.669	-3.069	106.719	130.092	369.974	381.106
-31.462	-32.792	-1.212	-1.976	105.715	176.114	114.102	149.097
-1.421	-3.445	-2.174	-4.696	92.055	121.782	90.560	130.458
-1.685	-3.630	-3.004	-5.057	74.545	98.505	43.552	63.883
-1.943	-4.112	-3.348	-5.724	43.293	107.445	126.142	209.158
-2.595	-4.521	-3.463	-5.949	68.482	105.739	97.941	139.948
-1.483	-4.746	-3.621	-5.041	60.830	85.128	153.581	237.671
-5.215	-5.900	-7.287	-7.655	32.576	21.924	223.622	317.485
-4.399	-6.552	-5.726	-7.646	38.800	53.732	102.667	153.355
-1.861	-4.017	-4.058	-1.230	53.627	97.356	208.686	98.651
-1.395	-4.625	-3.660	-5.043	66.260	108.790	153.572	201.704
-3.307	-5.255	-3.549	-5.698	96.515	82.207	28.850	50.264
-1.355	-3.535	-2.897	-4.826	68.477	147.945	131.671	177.247
-1.257	-3.320	-2.380	-5.037	122.865	77.532	171.858	374.421
-1.656	-4.771	-4.081	-5.628	65.191	103.132	144.564	210.644
-2.264	-4.307	-3.824	-6.123	40.696	80.161	176.391	276.891
-1.808	-4.567	-4.154	-5.089	70.267	84.062	198.863	237.470
-1.483	-2.137	-2.441	-5.369	99.976	112.724	398.288	617.675
-3.888	-0.822	-3.196	-4.017	791.828	248.793	83.607	107.531
-1.408	-2.527	-2.145	-4.406	75.530	58.262	180.870	285.178
-1.628	-3.546	-2.654	-5.643	71.056	123.649	157.887	321.620
-43.689	-7.094	-6.715	-8.883	32.337	56.196	47.117	71.123
-3.474	-5.371	-4.955	-6.680	69.616	84.803	25.270	50.999
-2.501	-6.063	-5.029	-6.477	65.188	153.448	158.573	288.549
-1.581	-3.731	-2.511	-4.288	92.596	130.734	35.763	68.935
-1.414	-2.880	-1.950	-4.203	70.685	92.300	131.717	200.632
-0.978	-2.215	-2.975	-3.693	194.254	131.977	128.465	178.469
-4.470	-5.585	-5.210	-8.295	31.973	26.232	58.981	101.782
-1.224	-2.892	-2.725	-5.002	88.999	106.230	89.302	177.402
-7.306	-10.700	-9.447	-10.086	20.616	27.306	54.707	69.939
-2.696	-5.788	-4.783	-6.766	63.971	91.093	93.850	100.119
-1.423	-3.336	-2.866	-5.012	80.739	64.284	124.176	170.067
-2.165	-4.181	-2.940	-5.892	46.880	35.546	46.556	63.187
-3.671	-5.781	-6.139	-7.369	53.381	70.892	85.492	146.535
-4.464	-1.863	-4.939	-2.119	734.171	283.866	78.156	46.201
-49.525	-4.837	-4.308	-6.698	28.134	37.156	46.354	104.159
-1.646	-3.826	-3.571	-5.332	61.180	110.257	548.456	675.796
-7.723	-9.089	-8.713	-11.264	44.803	50.532	23.323	57.328
-4.628	-6.591	-6.635	-7.934	37.867	55.714	34.339	51.885
-1.906	-4.034	-4.066	-5.411	31.481	97.040	230.150	299.866
-9.156	-12.422	-11.475	-11.036	79.945	99.631	32.139	20.344
