#T_CH1	T_CH2	T_CH3	T_CH4	A_CH1	A_CH2	A_CH3	A_CH4
-4.762	-7.162	-9.695	-7.249	32.921	105.611	272.195	187.747
-1.287	-1.213	-3.075	-2.935	166.395	95.407	301.420	278.185
-1.997	-3.738	-5.373	-3.245	59.159	79.606	149.408	97.826
-2.116	-2.143	-3.202	-3.168	162.786	68.013	71.363	76.019
-1.028	-1.606	-2.999	-3.124	170.472	123.931	157.726	195.250
-4.208	-6.310	-7.223	-6.027	39.254	45.436	305.908	237.074
-1.582	-3.894	-5.084	-3.078	92.025	90.425	96.198	59.102
-1.360	-3.113	-4.493	-2.868	104.342	141.563	125.622	76.750
-2.891	-3.081	-4.628	-4.195	93.225	44.067	266.957	252.258
-3.820	-2.813	-4.559	-5.166	76.525	20.177	205.100	320.801
-3.045	-2.222	-2.993	-4.780	142.412	64.116	162.723	187.893
-2.283	-1.630	-3.040	-3.786	175.184	103.003	125.124	222.253
-3.569	-1.649	-2.426	-5.230	257.526	74.753	149.571	189.456
-4.255	-44.807	-6.100	-5.796	32.167	31.384	71.678	80.039
-1.458	-3.239	-4.393	-2.741	114.912	156.220	173.612	143.193
-1.274	-1.678	-3.068	-2.717	117.850	109.098	149.247	172.521
-3.620	-1.653	-4.024	-4.836	143.287	77.721	77.380	127.618
-1.453	-2.113	-3.308	-2.361	66.947	52.704	124.051	127.132
-3.218	-1.478	-3.006	-4.887	145.155	74.579	47.358	61.866
-5.580	-4.142	-5.437	-6.647	215.633	48.679	46.545	101.001
-5.242	-5.421	-7.198	-6.386	76.548	38.679	108.101	109.594
-1.099	-2.507	-3.334	-2.355	154.950	116.133	174.375	164.703
-4.420	-6.782	-7.741	-6.066	39.982	75.748	59.369	36.702
-1.237	-3.121	-4.837	-2.623	122.654	141.624	255.799	150.011
-55.873	-2.638	-3.780	-3.223	67.970	77.397	175.805	138.791
-4.289	-1.932	-2.971	-5.510	201.203	85.568	156.485	275.440
-4.227	-2.233	-3.673	-5.886	149.952	66.792	86.371	115.421
-3.787	-5.517	-7.222	-5.188	128.482	160.425	67.352	34.611
-1.210	-1.314	-3.412	-2.480	129.926	127.453	69.332	65.947
-1.664	-1.507	-2.573	-2.707	189.185	92.770	68.410	53.640
-5.224	-4.477	-6.533	-6.847	70.810	44.233	78.835	120.400
-3.195	-2.220	-3.562	-4.605	67.859	36.396	188.181	216.345
-1.356	-2.274	-3.312	-2.681	116.018	70.938	206.297	239.975
-1.785	-2.078	-3.393	-3.463	80.259	74.437	212.680	200.869
-1.260	-2.163	-4.149	-3.392	95.184	97.027	245.610	177.247
-1.509	-3.871	-4.924	-2.303	47.762	78.628	111.009	61.152
-3.435	-2.106	-2.967	-4.970	110.580	44.642	55.376	88.377
-3.441	-3.333	-5.240	-4.417	78.455	41.425	237.268	202.072
-1.308	-3.218	-4.289	-2.854	87.486	102.226	243.955	183.239
-6.770	-5.744	-7.605	-8.115	137.756	74.994	32.089	84.099
-2.917	-2.370	-4.036	-4.018	81.511	52.570	82.550	62.543
-3.780	-1.533	-2.762	-5.713	215.061	59.660	102.301	197.866
-1.101	-1.206	-2.784	-2.393	180.301	117.718	108.412	108.154
-3.431	-1.698	-2.880	-4.429	142.469	87.372	51.147	73.964
-3.626	-2.035	-1.925	-4.108	395.250	206.056	35.410	54.220
-6.104	-4.988	-5.673	-7.997	171.210	64.543	44.038	56.285
-1.894	-3.986	-5.868	-3.662	89.593	50.103	90.047	49.617
-6.077	-6.812	-8.632	-7.458	67.616	54.052	165.858	123.904
-4.112	-3.554	-5.042	-4.988	120.669	54.574	84.726	84.424
-1.239	-2.161	-3.627	-2.656	106.564	78.277	41.692	40.930
-3.395	-1.500	-3.089	-5.219	186.551	95.689	63.133	101.497
-1.110	-2.320	-3.162	-3.173	93.201	73.198	152.142	172.871
-1.498	-2.626	-4.143	-2.837	144.783	132.284	248.735	224.342
-3.310	-3.298	-3.967	-4.644	133.501	95.208	35.268	34.592
-1.467	-3.501	-5.403	-2.987	84.959	159.559	254.291	229.025
-3.086	-4.198	-5.502	-5.401	51.401	40.866	148.927	168.949
-2.595	-2.772	-4.601	-3.313	109.194	99.916	37.340	33.256
-2.060	-2.240	-2.815	-3.125	99.462	65.158	97.844	112.674
-3.804	-1.425	-2.718	-5.587	335.553	88.552	163.594	376.764
-1.424	-3.535	-5.401	-2.454	59.255	125.290	232.976	144.603
-7.113	-5.049	-6.200	-7.698	189.249	87.265	41.364	88.167
-3.906	-4.293	-6.138	-5.698	60.930	54.778	98.029	73.261
-1.607	-3.483	-2.366	-3.309	69.481	78.241	189.374	202.895
-5.307	-2.145	-3.863	-6.584	256.653	34.602	62.125	142.723
-1.322	-3.843	-4.875	-3.213	90.792	64.565	224.906	162.617
-1.563	-1.317	-2.692	-2.814	132.498	95.523	141.727	153.098
-1.420	-3.269	-4.481	-2.426	112.849	106.999	275.945	180.252
-3.828	-3.437	-5.379	-4.840	51.994	70.425	66.385	59.861
-4.445	-3.854	-5.752	-4.847	61.933	25.996	104.572	104.039
-1.002	-2.284	-3.605	-2.278	167.992	114.407	195.104	163.339
-1.871	-3.043	-4.363	-3.011	57.845	54.545	257.002	215.897
-1.416	-3.637	-4.842	-2.836	74.398	128.883	108.582	80.982
-6.171	-3.114	-4.973	-7.516	138.263	33.610	161.686	262.010
-2.063	-3.868	-4.591	-3.574	55.246	67.854	241.634	160.199
-3.620	-1.799	-2.712	-5.308	197.385	62.391	111.403	196.090
-4.456	-3.655	-5.210	-6.441	222.144	91.208	38.198	28.632
-1.255	-1.726	-2.856	-2.621	102.571	62.731	148.502	137.602
-1.337	-1.334	-2.948	-2.074	143.416	105.909	216.956	151.545
-1.106	-2.176	-2.760	-2.490	150.598	102.321	102.036	103.979
-3.133	-1.456	-3.054	-4.943	223.511	75.550	206.183	277.954
-3.106	-1.456	-3.917	-4.347	269.621	116.158	335.254	403.065
-1.743	-3.609	-4.425	-2.647	68.546	92.314	245.280	226.016
-1.096	-2.191	-4.019	-2.796	163.468	148.754	188.835	127.280
-5.010	-6.817	-9.201	-5.012	80.660	101.359	40.776	37.749
-11.535	-11.093	-11.960	-12.515	98.474	29.778	48.220	6.409
-1.154	-2.043	-3.001	-2.825	131.876	128.697	58.432	49.557
-2.122	-5.314	-7.013	-3.363	62.642	111.690	99.504	59.246
-4.570	-3.155	-5.282	-6.116	124.767	21.875	195.838	244.520
-71.313	-3.694	-4.751	-3.693	38.173	35.827	83.784	63.853
-1.625	-1.327	-3.085	-3.136	143.779	48.894	222.784	248.387
-1.154	-2.913	-4.300	-2.463	142.844	132.678	254.365	199.809
-4.302	-2.121	-3.318	-5.826	63.155	56.859	124.788	283.451
-1.138	-2.466	-4.051	-2.582	132.925	154.376	198.700	168.187
-2.855	-2.429	-3.797	-4.101	83.246	55.069	178.518	175.105
-1.744	-3.986	-4.709	-5.375	49.090	95.170	61.950	58.155
-5.737	-7.520	-9.859	-7.540	6.693	20.359	261.366	190.287
-2.047	-1.223	-2.836	-3.365	153.908	106.723	205.911	290.952
-1.711	-4.141	-5.545	-3.213	63.074	73.484	175.096	144.348
-2.350	-1.464	-2.690	-3.407	160.900	101.383	213.418	220.304
-4.288	-1.450	-2.545	-5.484	282.638	67.132	198.427	276.721
-1.592	-2.592	-4.478	-2.966	58.841	40.985	235.497	197.996
-10.127	-10.060	-12.294	-12.737	22.880	38.339	404.552	440.284
-4.878	-4.109	-5.619	-6.157	134.213	57.033	94.798	136.941
-1.425	-4.555	-5.894	-3.013	55.914	162.218	274.592	165.161
-3.767	-3.953	-5.542	-5.301	67.117	56.973	199.586	203.268
-3.787	-1.298	-3.164	-4.583	350.389	119.328	98.921	118.065
-2.455	-3.950	-5.576	-3.768	39.746	75.304	186.782	121.174
-1.393	-3.744	-4.900	-1.936	101.854	160.375	99.646	76.185
-2.702	-1.023	-4.313	-1.758	358.263	225.113	244.599	159.368
-1.567	-1.657	-2.611	-2.973	130.279	97.566	58.543	65.092
-1.725	-1.554	-3.731	-3.106	140.901	67.334	230.832	204.257
-0.738	-1.398	-2.963	-1.838	313.304	258.748	247.941	196.500
-1.387	-3.315	-4.554	-2.847	70.572	111.129	295.512	207.797
-5.278	-6.168	-7.580	-7.191	68.260	18.936	90.472	102.604
-5.109	-5.006	-5.618	-6.327	171.757	109.434	31.803	47.359
-1.565	-3.444	-4.547	-2.514	68.681	114.737	201.668	129.241
-3.035	-1.819	-3.223	-4.404	124.071	78.913	169.257	280.678
-5.345	-4.486	-4.743	-7.067	133.968	100.112	40.540	44.793
-1.324	-2.092	-3.347	-2.803	108.747	135.855	251.360	307.830
-8.141	-7.701	-9.124	-8.989	165.007	111.163	30.230	16.863
-3.154	-1.751	-2.552	-4.517	173.198	78.181	143.796	179.454
-11.985	-100.880	-13.079	-14.161	48.459	40.530	149.062	165.398
-1.973	-1.382	-2.608	-3.049	153.706	103.487	53.975	69.263
-2.304	-2.376	-3.149	-4.690	196.783	132.554	41.833	69.748
-1.607	-3.965	-5.272	-2.097	80.144	161.235	170.158	121.664
-4.952	-7.250	-9.483	-5.460	56.900	112.225	81.984	23.068
-7.242	-4.355	-6.171	-8.889	205.687	58.123	121.968	233.002
-1.016	-1.520	-2.907	-2.333	144.782	100.642	283.196	219.433
-3.241	-1.538	-3.074	-4.942	193.454	77.703	67.845	121.408
-2.033	-2.043	-3.256	-3.529	63.612	48.131	205.450	208.803
-2.703	-1.980	-1.191	-1.941	283.004	131.755	102.376	138.550
-1.415	-1.661	-3.682	-2.263	83.835	81.142	182.827	155.436
-3.303	-2.103	-3.280	-5.015	168.662	41.967	171.534	233.958
-2.161	-1.399	-2.573	-3.491	169.841	72.307	217.718	217.979
-3.428	-1.429	-2.500	-4.780	239.161	99.771	133.600	165.040
-4.569	-5.442	-6.124	-5.677	111.809	125.695	65.444	43.061
-2.798	-4.206	-5.770	-3.551	51.745	68.045	303.440	221.013
-5.263	-4.527	-6.726	-6.382	66.896	18.951	39.163	24.879
-2.841	-82.519	-3.550	-4.620	89.898	72.288	119.177	128.305
-5.168	-2.197	-3.494	-6.202	263.570	56.577	26.979	66.997
-4.806	-6.344	-7.403	-6.879	37.396	40.006	260.453	199.493
-3.470	-4.612	-3.934	-6.606	135.329	171.107	29.723	82.984
-3.729	-1.899	-2.580	-5.437	169.694	71.513	53.593	89.959
-1.381	-1.688	-2.863	-2.788	140.181	95.389	197.511	232.716
-2.693	-1.720	-2.655	-4.155	192.483	87.828	119.658	165.807
-2.054	-2.390	-3.033	-3.366	122.364	68.689	59.748	74.540
-2.265	-1.908	-3.436	-4.646	156.457	87.904	209.118	266.204
-3.135	-1.898	-3.194	-4.943	196.832	81.022	183.455	256.187
-1.639	-78.299	-3.687	-3.319	87.686	48.211	151.598	128.742
-6.513	-9.836	-10.721	-8.478	33.011	42.513	97.638	56.480
-2.561	-3.183	-4.977	-3.802	104.210	54.529	22.546	35.371
-1.653	-1.155	-2.678	-3.101	135.107	117.692	177.364	191.884
-1.595	-1.598	-3.880	-2.645	105.655	71.887	77.308	97.366
-2.780	-1.359	-2.808	-4.197	264.085	104.746	153.325	180.020
-2.311	-3.429	-5.943	-4.479	60.204	50.268	265.044	206.464
-4.366	-7.774	-8.992	-6.563	40.802	34.111	99.837	56.966
-3.221	-1.580	-2.196	-4.545	134.278	62.056	67.691	118.205
-3.364	-5.204	-6.645	-4.139	57.750	76.052	225.507	213.623
-5.702	-5.527	-7.518	-7.206	60.473	36.672	151.975	156.007
-1.886	-2.464	-3.503	-2.289	42.840	36.900	42.922	55.394
-11.198	-10.437	-11.667	-12.032	52.119	23.146	96.885	105.126
-3.207	-2.466	-4.201	-4.692	107.325	53.347	219.745	242.641
-2.574	-4.452	-5.663	-3.265	87.751	63.334	55.334	27.783
-1.075	-1.952	-3.400	-2.893	153.048	93.328	210.147	255.839
-1.526	-4.013	-2.905	-5.110	54.624	66.818	114.606	154.263
-3.537	-4.694	-6.208	-4.163	40.816	57.791	145.565	124.832
-3.345	-3.820	-5.463	-4.698	112.051	62.091	47.746	39.043
-4.012	-1.510	-2.903	-5.156	129.834	76.494	182.042	348.755
-5.808	-3.915	-5.288	-7.241	174.207	101.332	39.592	66.210
-5.860	-5.330	-7.600	-7.379	35.253	46.196	216.863	215.392
-2.225	-1.577	-1.726	-3.677	128.066	69.026	110.728	129.243
-2.933	-1.751	-3.139	-4.386	106.699	64.077	186.368	259.571
-4.363	-2.096	-5.196	-4.866	203.370	48.477	72.093	123.769
-1.181	-1.622	-3.335	-2.448	129.412	130.996	159.090	102.782
-3.748	-1.681	-6.119	-3.932	211.783	38.683	671.848	515.834
-3.791	-1.894	-2.925	-5.294	287.088	86.066	44.433	67.418
-2.342	-1.471	-2.224	-3.742	182.560	88.314	64.175	81.217
-4.456	-1.816	-3.650	-5.816	192.519	-5.869	192.307	331.912
-1.842	-2.702	-3.337	-3.269	58.925	64.637	86.073	99.215
-3.743	-1.514	-2.254	-5.371	196.630	72.266	146.041	228.693
-2.490	-1.966	-3.346	-4.188	144.402	70.893	51.807	85.386
-4.258	-6.877	-8.784	-6.476	50.537	59.657	108.153	57.617
-9.407	-7.301	-8.271	-11.099	159.351	49.644	39.246	102.853
-3.273	-3.677	-1.447	-3.930	224.414	190.303	109.718	149.546
-5.698	-4.413	-5.564	-6.982	56.284	44.344	49.041	63.254
-2.811	-1.708	-3.498	-4.632	128.933	69.137	64.114	78.530
-3.697	-4.612	-6.586	-5.067	-1.705	33.828	320.240	216.181
-2.355	-3.665	-5.186	-4.118	55.559	80.926	123.161	131.231
-1.774	-2.161	-4.090	-1.458	372.146	327.934	179.075	79.577
-0.935	-1.222	-2.022	-2.690	168.739	109.440	207.942	203.839
-1.754	-1.756	-3.861	-2.638	87.064	72.527	206.079	172.661
-2.581	-3.510	-5.161	-4.004	19.117	62.485	160.316	151.808
-1.200	-2.451	-3.489	-2.173	109.725	123.158	103.280	81.960
-100.851	-4.171	-6.224	-4.671	17.878	68.846	238.760	169.946
-5.373	-5.289	-6.442	-6.875	52.269	50.357	18.865	19.195
-4.024	-1.529	-2.366	-5.555	204.896	71.437	136.209	326.830
-2.087	-1.320	-2.728	-3.633	214.418	110.251	214.784	280.951
-3.999	-1.574	-5.138	-4.543	209.726	60.324	598.692	607.044
-3.931	-3.202	-4.595	-5.323	152.126	66.851	88.743	92.630
-1.857	-2.994	-4.933	-4.000	73.200	51.714	217.721	179.489
-5.688	-8.269	-9.206	-7.085	50.137	53.038	25.166	21.101
-5.015	-2.891	-5.762	-6.680	158.568	58.263	45.124	71.911
-1.180	-2.604	-4.086	-2.860	93.444	100.571	164.533	142.111
-3.176	-1.653	-3.043	-4.789	239.122	92.751	70.036	129.863
-3.228	-3.185	-4.683	-2.435	291.835	190.333	45.044	35.533
-3.281	-1.673	-3.507	-5.007	186.200	74.654	34.501	92.907
-5.054	-4.951	-5.933	-7.034	65.960	49.991	67.567	91.584
-3.305	-2.678	-3.328	-5.244	95.989	62.451	124.242	192.547
-1.322	-1.508	-3.018	-2.195	131.448	94.167	114.814	115.678
-8.913	-4.591	-8.061	-9.909	64.248	11.863	155.782	231.023
-4.224	-1.769	-3.897	-5.417	138.731	44.140	169.442	239.057
-1.705	-3.061	-4.586	-2.978	38.901	48.581	48.546	47.327
-2.139	-2.436	-4.254	-3.513	54.252	55.230	170.059	200.911
-1.684	-2.523	-4.107	-3.048	112.758	114.517	284.322	208.709
-6.060	-3.054	-6.181	-6.145	271.468	67.730	35.394	38.220
-4.529	-3.920	-4.783	-5.647	159.197	64.592	196.077	216.233
-6.824	-5.211	-6.816	-6.086	121.123	80.531	44.399	27.214
-5.019	-3.555	-5.107	-6.912	158.513	103.518	14.341	41.078
-1.713	-2.112	-4.095	-2.991	101.614	116.704	96.263	116.110
-4.920	-3.004	-4.042	-6.604	323.235	54.572	133.607	267.460
-2.151	-1.311	-2.676	-3.894	173.817	114.345	56.845	49.870
-1.716	-2.303	-3.262	-3.782	93.887	45.437	249.173	226.655
-3.524	-1.803	-3.422	-5.155	161.378	77.603	164.447	235.565
-1.620	-4.416	-5.980	-3.306	105.990	139.284	335.110	169.507
-4.235	-1.612	-2.919	-5.834	117.975	18.822	126.623	221.500
-3.753	-3.190	-4.558	-4.989	68.783	50.346	237.549	315.935
-3.106	-1.822	-3.429	-4.713	219.195	95.356	54.316	48.079
-4.245	-2.034	-3.138	-5.588	292.114	79.905	63.311	97.632
-3.865	-3.004	-4.256	-5.585	127.664	57.434	242.459	307.540
-1.171	-2.120	-3.907	-2.006	106.815	122.078	240.844	165.465
-1.193	-3.736	-5.118	-2.783	89.326	163.243	188.185	118.832
-3.370	-2.037	-3.369	-5.360	131.414	47.507	166.867	277.958
-2.100	-1.668	-3.256	-3.662	117.188	60.045	109.088	111.570
-1.486	-3.250	-4.725	-2.728	82.475	111.842	104.417	79.302
-1.679	-2.529	-4.372	-93.198	50.653	66.771	27.430	21.365
-2.930	-1.498	-3.938	-3.816	182.835	93.733	49.935	82.533
-1.449	-4.434	-6.163	-2.774	80.477	152.791	300.529	192.370
-2.537	-1.727	-3.145	-3.660	187.779	71.266	111.281	106.341
-5.871	-5.891	-4.775	-5.545	110.860	93.083	45.299	43.428
-0.680	-2.015	-1.174	-3.501	418.869	447.484	121.733	182.897
-2.272	-3.653	-4.727	-3.554	69.816	97.826	40.927	42.749
-1.468	-1.796	-2.929	-2.568	114.133	73.542	120.944	93.612
-32.835	-7.216	-10.060	-6.784	26.219	36.586	550.426	336.118
-4.054	-3.883	-5.248	-5.785	98.420	37.802	195.999	268.381
-2.099	-1.773	-2.368	-3.369	67.493	59.768	83.360	164.549
-1.447	-1.553	-3.168	-2.965	102.800	91.312	157.464	153.276
-5.988	-4.718	-5.999	-7.033	119.805	33.342	113.605	190.185
-3.944	-5.183	-7.253	-3.584	53.760	42.582	118.673	59.691
-4.991	-2.535	-3.875	-6.229	152.316	51.347	105.353	163.820
-1.162	-2.672	-4.109	-1.993	111.345	120.453	243.657	187.929
-1.219	-4.145	-5.818	-2.685	130.852	185.940	331.161	159.966
-2.113	-1.548	-2.709	-3.338	205.591	99.497	157.874	208.223
-4.114	-3.139	-4.440	-5.448	133.649	85.822	140.835	233.770
-4.438	-6.602	-8.087	-5.574	50.069	62.319	178.747	125.351
-1.488	-3.286	-4.592	-2.422	88.893	177.211	301.693	235.734
-1.440	-1.719	-3.403	-2.853	108.681	99.356	174.238	160.515
-1.369	-3.183	-4.495	-3.027	76.846	114.327	286.909	232.158
-1.822	-2.253	-3.538	-3.289	37.128	53.618	174.254	190.907
-5.167	-4.238	-5.838	-7.113	42.944	25.757	223.817	270.749
-5.817	-7.175	-8.477	-6.822	54.584	59.898	269.882	157.515
-60.871	-61.025	-2.817	-0.552	222.035	184.435	687.037	551.800
-3.621	-4.198	-5.365	-5.211	29.168	43.219	189.427	155.318
-2.786	-1.601	-3.620	-4.174	146.782	81.980	119.300	133.422
-1.398	-3.259	-4.520	-2.224	101.970	97.370	295.897	229.395
-5.106	-2.072	-4.815	-6.393	64.960	23.036	57.460	91.031
-1.338	-2.285	-3.503	-3.070	76.753	98.763	268.405	177.633
-1.614	-1.580	-2.466	-2.863	154.369	67.307	174.939	216.653
-1.332	-2.429	-3.977	-2.492	124.363	146.440	252.966	227.269
-3.474	-3.634	-5.443	-4.916	125.239	86.541	151.906	134.061
-1.879	-2.075	-3.335	-3.827	159.263	35.185	100.261	109.839
-2.060	-1.622	-2.825	-3.068	186.546	116.459	63.367	59.625
-1.866	-4.567	-6.257	-3.219	56.861	110.843	340.714	213.447
-1.748	-4.546	-6.436	-3.645	85.265	84.171	95.668	44.808
-2.064	-1.230	-2.140	-3.385	193.634	89.895	166.333	166.931
-4.632	-4.964	-6.173	-6.380	63.763	41.967	79.394	76.945
-2.130	-3.852	-6.082	-4.012	41.449	12.350	222.080	154.657
-5.573	-4.754	-4.487	-7.772	75.819	-2.751	86.503	149.580
-2.193	-2.010	-3.056	-4.222	79.058	79.122	40.164	81.498
-4.067	-2.178	-3.568	-5.491	61.226	17.937	160.049	271.941
-2.074	-1.055	-73.661	-73.258	287.697	156.475	128.343	149.943
-1.868	-1.468	-2.920	-3.146	99.774	69.940	108.129	136.495
-1.343	-4.362	-5.665	-3.426	86.498	114.183	305.499	214.748
-1.821	-4.380	-6.115	-2.950	63.257	140.745	280.424	161.324
-12.267	-12.902	-14.408	-13.257	50.722	51.822	187.947	158.742
-17.588	-17.288	-18.844	-19.318	37.639	17.060	106.806	150.782
-1.732	-1.568	-3.003	-3.161	183.403	94.076	128.783	189.137
-1.376	-1.785	-3.285	-2.494	46.728	71.256	216.818	210.411
-1.366	-3.110	-4.446	-2.636	82.209	123.243	271.871	184.781
-3.765	-2.128	-2.849	-5.382	129.970	43.751	133.911	238.454
-1.542	-2.766	-3.884	-3.501	98.903	121.625	227.150	174.884
-1.722	-1.511	-2.957	-3.169	118.607	112.645	129.231	135.959
-2.881	-1.454	-2.518	-4.431	179.308	68.258	190.075	304.281
-1.832	-3.954	-5.349	-3.502	64.224	78.518	251.126	202.532
-3.788	-4.630	-1.501	-2.346	461.299	434.594	84.999	112.391
-1.153	-3.732	-5.260	-2.380	113.178	210.054	356.472	208.808
-3.776	-6.409	-8.139	-4.729	75.476	161.973	371.155	226.945
-1.138	-3.006	-4.310	-2.117	133.876	155.302	260.968	164.076
-5.976	-5.795	-7.328	-7.752	115.739	51.959	192.197	219.857
-1.735	-2.736	-6.703	-5.004	51.288	38.546	71.301	69.468
-3.416	-2.918	-5.137	-3.378	115.154	62.568	45.475	40.790
-3.771	-4.204	-5.141	-4.865	96.134	82.648	26.004	39.143
-5.523	-4.926	-6.261	-6.366	124.858	37.470	123.744	140.756
-1.665	-3.589	-5.771	-2.781	63.988	133.214	250.020	176.994
-1.780	-3.532	-5.299	-2.691	76.408	93.839	263.038	152.386
-1.541	-1.402	-3.036	-2.785	192.166	103.827	224.900	228.220
-3.910	-6.008	-7.029	-5.033	38.077	50.794	75.791	30.393
-1.447	-1.817	-3.453	-3.146	96.636	55.863	130.656	148.249
-6.962	-5.384	-6.169	-8.510	80.921	33.529	181.034	314.110
-0.853	-1.231	-1.280	-2.365	229.876	163.775	126.007	157.531
-2.412	-1.244	-2.355	-1.983	256.904	112.388	194.711	247.071
-10.575	-7.991	-9.788	-11.803	139.781	35.883	40.552	68.802
-1.837	-3.860	-5.267	-4.477	81.513	73.552	115.042	120.533
-4.927	-3.865	-5.027	-6.245	152.329	59.129	180.522	261.255
-1.997	-1.418	-2.767	-4.009	158.028	79.935	178.341	249.159
-3.848	-2.011	-4.289	-5.673	97.387	72.025	175.874	258.477
-8.377	-8.070	-8.964	-9.784	65.669	58.452	121.961	147.194
-5.333	-7.078	-6.018	-7.756	70.377	81.990	39.168	77.468
-3.980	-1.905	-2.871	-5.534	190.855	56.317	177.070	233.211
-3.806	-5.671	-3.849	-4.806	145.762	264.597	47.158	64.745
-2.907	-1.507	-3.841	-4.263	138.569	2.036	129.679	162.452
-3.971	-3.031	-4.414	-5.446	117.855	63.987	113.420	150.691
-4.680	-3.754	-5.234	-5.080	140.924	55.593	38.041	40.481
-5.038	-4.589	-6.276	-7.176	91.242	45.677	99.318	127.719
-1.090	-1.820	-3.046	-2.297	123.000	98.470	105.513	79.777
-1.265	-1.900	-3.483	-3.158	120.585	107.622	336.778	336.376
-2.653	-2.042	-3.694	-4.189	107.276	45.002	97.630	105.303
-2.601	-2.629	-4.001	-4.397	107.833	68.338	227.952	265.887
-3.131	-3.755	-4.503	-5.040	145.010	62.293	99.841	116.260
-1.634	-3.534	-5.181	-2.187	67.419	88.514	53.039	39.622
-3.940	-6.009	-7.142	-4.894	48.623	83.756	127.886	113.900
-1.066	-4.034	-3.330	-4.904	160.409	263.479	87.086	115.948
-2.636	-2.910	-3.980	-4.157	116.533	55.648	56.212	35.750
-1.475	-2.573	-4.618	-3.595	99.824	76.741	68.907	64.783
-1.240	-1.808	-3.159	-3.151	121.787	97.208	241.325	257.201
-1.495	-1.773	-3.123	-3.055	89.585	68.199	50.650	46.954
-4.396	-4.706	-6.525	-5.100	96.743	49.026	65.702	43.182
-6.073	-3.799	-4.741	-7.729	223.465	52.288	182.834	400.387
-2.681	-1.636	-2.767	-4.020	220.947	82.701	157.045	261.340
-3.392	-1.961	-2.828	-5.045	164.239	52.892	171.570	256.310
-1.646	-4.035	-5.558	-2.854	77.477	114.733	253.086	129.257
-7.252	-5.687	-5.679	-8.620	89.381	19.481	38.359	59.586
-1.578	-3.356	-4.675	-2.872	100.754	86.440	206.664	140.490
-2.337	-2.774	-3.592	-2.577	84.015	55.738	121.209	136.566
-1.787	-2.873	-4.159	-2.829	49.765	57.710	177.564	188.148
-3.569	-3.087	-4.108	-4.475	126.960	50.004	166.796	170.618
-3.809	-4.152	-4.560	-3.476	140.462	112.184	28.183	36.675
-3.054	-4.774	-6.722	-2.784	69.979	94.790	131.457	81.116
-5.194	-2.374	-4.208	-5.935	172.832	68.021	29.015	51.056
-5.493	-6.007	-8.040	-7.542	93.760	90.963	33.201	44.426
-4.632	-5.406	-6.234	-6.134	167.599	106.618	42.375	40.913
-1.029	-1.310	-2.704	-2.055	185.545	118.923	191.737	203.586
-1.201	-4.092	-4.113	-3.691	154.912	263.399	219.268	202.188
-26.464	-25.362	-1.097	-3.683	564.438	323.472	116.556	235.917
-5.542	-3.769	-5.162	-7.004	172.393	64.503	30.934	44.593
-1.226	-1.434	-3.015	-2.908	141.648	109.664	129.091	131.346
-2.353	-1.381	-3.002	-3.382	143.550	83.725	205.601	247.695
-4.054	-2.062	-4.149	-5.214	161.004	41.393	75.477	95.059
-10.217	-10.802	-12.084	-10.775	84.006	39.749	22.670	35.619
-3.398	-3.348	-4.242	-4.667	115.293	71.796	41.992	59.695
-4.030	-2.271	-3.761	-5.053	114.274	37.106	52.298	47.676
-3.460	-1.690	-2.727	-5.091	181.899	76.560	54.251	92.811
-2.140	-1.784	-2.980	-3.288	90.756	36.764	123.023	129.951
-1.456	-2.278	-3.305	-3.056	77.151	116.493	232.585	246.914
-4.585	-4.096	-5.400	-6.489	99.971	38.158	32.000	60.384
-4.397	-1.794	-3.146	-5.615	266.289	75.655	63.793	121.321
-5.837	-2.550	-5.150	-7.456	133.953	39.557	162.124	227.223
-4.696	-4.012	-5.457	-4.050	154.268	63.759	37.951	26.016
-1.278	-1.833	-3.357	-2.513	126.523	120.537	259.091	279.016
-3.756	-1.579	-3.316	-5.419	193.186	74.087	185.511	314.979
-1.282	-2.848	-3.692	-2.523	106.285	95.903	89.839	65.472
-1.242	-1.600	-2.814	-2.624	120.696	108.441	177.022	119.793
-6.162	-5.319	-6.584	-7.287	64.504	54.162	171.471	238.945
-1.940	-4.848	-5.895	-3.645	57.856	39.523	127.096	85.558
-2.436	-5.153	-6.916	-3.959	48.485	79.840	247.018	221.961
-10.059	-10.530	-11.498	-11.331	38.957	42.665	205.992	223.645
-4.227	-3.095	-5.174	-5.500	46.632	52.643	124.534	165.224
-1.574	-2.136	-4.140	-2.918	92.170	58.118	150.290	107.453
-1.465	-3.087	-4.801	-2.218	78.208	101.742	286.632	227.342
-1.376	-3.418	-4.562	-2.583	110.101	132.738	239.421	172.549
-1.067	-3.335	-4.704	-2.600	119.066	135.589	122.269	88.640
-3.108	-1.649	-2.941	-5.041	163.717	77.339	78.359	101.799
-5.315	-3.095	-4.700	-5.991	189.781	53.438	63.572	80.501
-6.729	-7.274	-8.964	-8.607	25.139	35.341	234.362	243.912
-3.197	-5.291	-6.507	-3.394	127.740	149.302	42.775	29.195
-2.313	-1.600	-3.368	-3.878	136.380	86.825	257.023	320.167
-3.198	-5.641	-7.262	-4.175	40.824	26.909	113.805	74.844
-3.556	-4.167	-5.452	-4.766	52.675	46.053	110.225	75.490
