161,25489,25540,24966,6976,3439,2999,2785,2743,2706,2692,2751,2770,2734,2687,2765,2814,2839,2772,2806,2771,2757,2816,2788,2986,2910,2863,2960,3048,3117,3107,3217,3280,3320,14897,27269,27459,27209,27508,27422,27186,27039,26988,26826,27027,26999,25547,3869,3411,3183,3286,3381,3420,19212,27030,27032,27253,27523,27509,17196,3831,3785,3806,3936,3679,6216,27051,26832,26820,26624,26826,27135,7464,3299,3272,3128,3016,3295,16256,26988,26632,27015,27434,27288,26970,26819,27059,26894,27302,27049,27208,26872,26927,26885,27081,27006,26646,26316,26219,25954,25821,26110,25580,25133,25347,25182,25113,19856,2838,2698,2534,20234,24123,23866,12598,2407,2400,6681,23069,22987,22548,3795,2322,2269,15810,22379,22565,22507,22081,
169,25048,24995,24775,5709,2715,2633,2589,2635,2633,2734,2774,2725,2816,2779,2732,2868,2808,2792,2757,2830,2831,2869,2839,2951,2999,2993,3074,3216,3133,3071,3047,3216,3512,14879,27373,27758,27142,27481,27734,27595,27046,27094,26767,27010,27232,26046,4109,3433,3318,3464,3457,3528,19105,27122,27260,27351,27954,27515,17946,3589,3752,3766,3821,3554,5532,27030,27320,27559,27327,27288,27369,8322,3441,3391,3129,3107,3108,15327,26867,27250,27439,27337,27564,27159,26817,27042,27366,27465,27238,26517,26545,26941,26702,26730,26450,26359,26414,26151,26008,25808,25891,25488,25342,24972,24974,24861,22063,11264,11185,11165,21195,23908,24075,17262,10265,10096,12144,23247,23498,22942,10314,8630,8313,17302,22397,22415,22492,22179,
177,24550,25348,25149,5507,2570,2568,2506,2676,2674,2665,2748,2713,2815,2825,2885,2812,2818,2836,2821,2797,2769,2861,3042,3007,3056,3094,3198,3181,3129,3159,3212,3285,3374,14444,27433,27535,27105,27291,27753,27667,27014,27098,27145,27464,27320,26273,4230,3433,3172,3272,3302,3629,18426,27474,27509,27537,27668,27603,18965,4038,3981,3772,3696,3819,5282,27155,27863,27514,28003,27935,27420,9380,3342,3320,3284,3005,3126,14013,27077,27158,27515,27453,27451,27414,27117,26932,27122,27359,27293,27405,26742,26890,27068,26795,26421,26894,26490,26283,25970,25425,25779,25557,25414,25211,24855,24822,24987,24781,24227,24107,24202,24081,23789,23588,23397,23340,23352,23090,23285,23334,22986,23131,22885,22451,22682,22493,22514,22125,
185,25276,24802,24881,5284,2572,2653,2607,2770,2775,2685,2715,2750,2937,2855,2906,2800,2844,2829,2808,2848,2885,2913,3038,3076,3132,3288,3286,3225,3140,3223,3262,3358,3410,14313,26861,27124,27191,27778,27610,27595,27639,27157,27368,27393,27332,26221,4561,3522,3454,3419,3339,3395,18113,27531,27575,27390,27386,27661,19718,3850,3824,3823,3913,3655,4651,26754,28048,27630,27917,27935,27934,10391,3737,3745,3479,3400,3281,13218,26866,27024,27310,27378,27458,27287,27263,27005,27184,27445,26998,27228,26881,27091,27117,26987,27044,26895,26526,26321,25745,25739,25897,25702,25371,25406,24947,24846,25054,24831,24363,24681,24259,23919,24241,23906,23999,23719,23328,23180,23323,23226,22703,22791,22841,22968,22545,22564,22253,21813,
193,25216,24726,24472,5142,2680,2739,2840,2746,2787,2693,2675,2675,2754,2855,2880,2893,2920,2884,2874,2867,2968,3185,3586,4168,4993,5888,6965,7930,9067,9864,11362,12488,13708,20037,27518,27571,27680,27681,27316,27410,27844,27728,27394,27806,27276,26682,5087,3534,3545,3731,3589,3567,17417,27471,27302,27441,27493,27898,20393,4119,4013,4016,3883,3937,4364,26469,27921,27689,27887,27990,27788,11320,3656,3896,3615,3535,3246,12570,27341,27012,27340,27293,27525,27374,27333,27045,27238,27287,27257,26931,26273,26442,26112,26139,26566,26644,26452,26253,25661,25837,25430,25594,25120,25199,24988,24622,24794,24354,24274,24151,24121,24035,24165,23843,23846,23605,23453,23562,23127,23292,22888,22556,22845,22427,22133,22062,22204,21833,
201,24730,24701,24383,5313,3375,4121,4950,6049,7331,8543,9896,11074,12418,13703,15107,16238,17600,19158,20570,22087,23204,24363,25635,26222,26324,26993,27212,27243,27204,26977,27437,27528,27393,27316,27817,27732,28018,27748,27391,27710,27521,27573,27576,27813,27379,27062,5376,3658,3642,3627,3602,3703,17012,27466,27518,27212,27470,27829,20769,3974,3847,3839,3801,4072,4183,25836,27792,27904,28113,28020,27911,12255,3680,3622,3756,3655,3626,11885,27878,27639,27483,27313,27631,27660,27030,27510,27231,27417,27656,27755,26667,26154,26297,26298,26478,26249,25905,25701,25260,24981,25260,25557,25325,25176,24776,24648,24631,24183,24192,24052,24022,24030,24028,23802,23745,23397,23625,23289,23074,23187,23051,22832,22774,22633,22368,22448,22351,22141,
209,25021,24885,25195,22727,23774,24681,25091,25463,25668,25616,25700,25490,25862,25985,25799,25755,26541,26686,26455,26869,27014,26830,27300,27239,27357,27021,27485,27521,27772,27399,27683,27568,27597,27779,27790,27593,27963,27570,27796,27387,27598,27846,27643,27371,27327,27612,5884,3743,3590,3416,3670,3864,16432,27529,27551,27026,27738,28173,21199,3444,3608,3533,3799,4022,4032,25690,28152,28048,27624,28294,27914,12986,3642,3729,3601,3508,3573,10981,27989,27960,27552,27410,27568,27053,25970,27125,26937,27380,27814,27553,27054,26912,26119,26032,26279,26108,26062,25856,25697,25175,25056,24834,24765,24859,24629,24659,24652,24568,24223,23980,23613,23987,23953,23771,23610,23597,23465,23345,23314,23300,23075,23035,23045,22653,22307,22664,22295,22106,
217,25157,25189,25327,25150,25225,25364,25231,25146,25641,25920,26270,25933,25938,26269,26322,26260,26760,26565,26331,26739,26795,27018,27344,27442,27562,27284,27504,27288,27314,27115,27248,27654,27608,27931,28103,27793,27879,27793,28066,27873,27848,27769,27883,27660,27566,27658,6272,3626,3646,3898,3923,3939,16062,28303,28342,27887,27919,27952,22721,3543,3695,3823,3689,4013,4188,25441,28305,28450,28537,28325,28345,13831,3719,3717,3546,3528,3614,10193,27765,27757,27842,27670,27886,27519,27704,27493,27428,27444,27165,27284,27428,26922,26277,26172,26505,26019,25941,25699,25698,25101,24787,25182,24807,24506,24668,24498,24414,24488,24102,23789,23612,23854,23649,23644,23506,23567,23382,23067,22896,22741,22911,22790,23100,22817,22712,22541,22327,22050,
225,24984,25063,24864,25250,25376,25346,25004,25538,25731,25587,26132,25862,25905,26135,26687,26427,26575,26843,26469,26690,26808,27261,27355,27437,27329,27417,27267,27308,27044,27555,27565,28036,27829,28152,27458,27141,27685,27435,27614,28041,28258,28170,28266,27836,27933,28247,7181,3706,3617,3646,3803,3602,15314,27796,27929,27977,28086,28200,23543,3705,3481,3723,3591,3608,3843,24295,28496,28157,28579,28190,28416,15159,3805,3664,3364,3515,3648,9250,27705,27634,27656,27636,27666,27644,27377,27459,27351,27157,27205,27169,27071,26883,27138,26548,26662,26495,26237,26132,25199,25231,25440,25120,24920,24655,24456,24677,24540,24060,24007,24071,23649,23399,23415,23507,23537,23301,23392,22961,23050,22896,22958,22917,22849,22919,22556,22622,22544,22241,
233,25146,24987,24948,25114,25257,25135,25304,25618,25627,25925,25838,25723,25749,25897,25877,26075,26766,26775,26338,26366,26386,26941,27105,27189,26772,26886,27127,27414,27519,27832,27836,28150,27731,27858,27914,27590,27625,27618,27805,27842,28240,28130,27874,27937,28010,28196,7493,3783,3900,3788,3705,3740,14783,28289,28029,27966,28142,28080,23791,3720,3563,3729,3659,3602,3757,23459,28348,28695,28350,28234,28230,15209,3635,3502,3445,3874,3580,8362,27465,27799,27776,28026,27958,27891,27288,27699,27232,27276,27407,27376,26917,27219,26849,26694,26444,26411,26244,26324,25874,25761,25267,25315,12254,7487,7298,7185,21709,24310,24503,21839,6674,6341,6425,11951,23669,23627,23545,13001,6019,5981,6035,20357,22766,22659,22656,22778,22536,22085,
241,25055,25128,25253,25479,25604,25234,25181,25417,25492,25811,25803,25743,25818,25851,26022,26276,26772,26635,26415,26486,26240,26585,26742,26862,27055,26255,25734,25038,24036,23295,22410,21358,20303,22098,28018,27417,27657,27822,27636,28263,28713,28769,28411,28195,28011,27938,7960,3769,3739,3969,3754,3989,14319,28258,28400,28377,28194,27904,24812,3824,3772,3869,3675,3591,3478,22993,28502,28186,28254,28147,28154,16379,3414,3580,3699,3668,3314,7483,27652,28179,27938,27917,27748,27837,27905,27827,27766,27426,27207,27443,27801,27250,27016,27055,26821,26562,26488,26341,26105,25775,25470,25335,9474,2653,2586,2636,20099,24557,24293,22175,2660,2264,2304,7833,23603,23432,23231,11914,2259,2286,2320,18705,22879,23022,22784,22733,22188,22047,
249,25058,25008,25384,25085,25154,24452,23479,22614,21851,20537,19366,18144,16867,15799,14785,14034,12946,11830,10671,9594,8382,7473,6367,5645,4858,4255,3893,3553,3316,3461,3387,3411,3525,11622,28160,28106,27626,27844,28200,28633,28511,28211,28184,28062,27972,28328,8781,3947,3688,3731,3851,3925,13934,28389,28223,28542,27750,28067,25502,3917,3737,3789,3653,3465,3606,21761,28803,28427,28303,28003,28295,17680,3815,3564,3750,3700,3328,6591,27706,28044,28087,27850,27669,27336,27882,27685,27666,27320,27048,26887,27263,26950,26941,27074,26506,26480,26201,26017,25902,26343,25608,25705,10920,2789,2610,2654,18766,24779,24414,22953,3121,2291,2328,6554,23632,23583,23677,13287,2246,2203,2327,17574,22731,22905,22993,22200,22359,22213,
257,24940,24906,24908,7748,4696,3835,3272,3081,2927,2781,2831,2847,2817,2869,3090,3136,3092,3024,3098,2958,3082,3215,3282,3207,3258,3424,3412,3403,3394,3183,3344,3276,3426,11456,28162,27952,27977,27965,28744,28600,28475,28428,28326,28598,28307,28166,9304,3999,3953,4004,3950,4127,13557,28414,28568,28594,28549,28372,26819,4134,3935,3899,3935,3646,3699,21110,28681,28432,28554,28492,28625,18395,3709,3545,3837,3891,3522,5867,27668,27829,27698,28005,27683,27281,27658,27197,27095,27160,27168,27352,27136,27274,27074,27015,26891,26852,26747,26254,26478,26536,26059,25678,12224,2757,2672,2694,17945,24882,24657,23898,3794,2268,2271,5144,23402,23544,23556,14778,2224,2233,2269,16395,22883,22753,22627,22393,22588,22353,
265,25054,24884,24729,5213,2821,2851,2758,2803,2792,2796,2772,2694,2858,2861,2993,3078,3189,3075,2960,3001,3016,3128,3120,3318,3216,3271,3311,3302,3248,3282,3325,3368,3607,11263,28446,28144,28302,27873,28321,28433,28545,28540,28552,28407,28163,28559,9781,4011,4006,4092,3813,3841,12558,28851,29038,28787,28393,28569,26841,4201,3832,3778,3853,3737,3470,20505,28630,28180,28007,29022,29160,19541,3963,3814,4039,4031,4039,5108,27485,28160,28002,28180,27638,27810,27400,27683,27593,27913,27367,26974,27246,27441,27069,27199,26988,26904,26724,26897,26467,26246,25985,26169,13278,2913,2725,2724,16737,24816,24753,24000,4849,2267,2311,4013,23557,23780,23427,15771,2242,2237,2273,14921,23000,22528,22515,22253,22656,22323,
273,24929,25107,24995,5369,2776,2780,2749,2796,2805,2774,2853,2855,2996,3132,3066,3099,3099,3051,2999,3053,3115,3174,3125,3301,3305,3426,3259,3384,3323,3384,3460,3542,3506,10933,28605,28491,28618,28339,28805,28787,28833,28780,28518,28243,28557,28530,10589,4018,4185,4130,4098,3998,12045,28876,28263,28458,28648,28807,27753,4933,4157,3947,4291,4102,3953,19862,29111,29195,28882,29460,29123,20268,3759,3910,4027,4187,3907,4725,27763,28506,28120,28734,28191,28483,27912,27963,27910,27534,27462,27248,27121,27123,27346,27150,26950,26860,26976,26621,25956,26119,25928,26127,14651,2820,2762,2828,15881,24742,24478,24513,6269,2268,2296,3267,23049,24032,23706,17193,2256,2250,2187,13983,23129,22907,22527,22094,22671,22401,
281,24893,25717,24875,5475,2860,2814,2778,2767,2762,2808,2802,2907,3070,3042,3165,3066,3093,3156,3107,3117,3115,3280,3293,3268,3182,3357,3454,3462,3408,3533,3454,3531,3467,10450,28481,28340,27944,28232,28319,28428,28692,28821,28567,28707,28546,28737,11063,4036,3964,4325,4162,4276,11840,29110,28737,28340,28781,28874,28180,5680,4766,4940,5596,5784,6240,20381,29109,29420,29029,29436,28997,23312,11059,11999,12547,13215,13694,14702,27635,28227,28301,28054,28168,28297,28381,28140,27860,27377,27694,27191,27434,27257,27225,26919,27240,26711,26934,27001,26349,26320,25900,26328,15553,2907,2825,2808,14789,24884,24867,25023,7500,2476,2439,2711,22669,23963,23673,18570,2299,2219,2211,12651,23003,22962,22895,22596,22621,22600,
